position0,position1,position2,position3,position4,position5,position6,position7,position8,position9,position10,position11,position12,position13,position14,position15,position16,position17,position18,position19,position20,position21,position22,position23,position24,position25,position26,position27,position28,position29,position30,position31,position32,position33,position34,position35,position36,position37,position38,position39,position40,position41,position42,position43,position44,position45,position46,position47,velocity0,velocity1,velocity2,velocity3,velocity4,velocity5,velocity6,velocity7,velocity8,velocity9,velocity10,velocity11,velocity12,velocity13,velocity14,velocity15,velocity16,velocity17,velocity18,velocity19,velocity20,velocity21,velocity22,velocity23,velocity24,velocity25,velocity26,velocity27,velocity28,velocity29,velocity30,velocity31,velocity32,velocity33,velocity34,velocity35,velocity36,velocity37,velocity38,velocity39,velocity40,velocity41,velocity42,velocity43,velocity44,velocity45,velocity46,velocity47,multiplier0,multiplier1,multiplier2,multiplier3,multiplier4,multiplier5,multiplier6,multiplier7,multiplier8,multiplier9,multiplier10,multiplier11,multiplier12,multiplier13,multiplier14,multiplier15,multiplier16,multiplier17,multiplier18,multiplier19,multiplier20,multiplier21,multiplier22,multiplier23,multiplier24,multiplier25,multiplier26,multiplier27,multiplier28,multiplier29,multiplier30,multiplier31,multiplier32,multiplier33,multiplier34,multiplier35,time,system_total_energy_current_time,system_total_energy_interval_increment,system_angular_momentum_x_current_time,system_angular_momentum_y_current_time,system_angular_momentum_z_current_time,body_dimension_x_current_time_0,body_dimension_x_current_time_1,body_dimension_x_current_time_2,body_dimension_x_current_time_3,body_dimension_y_current_time_0,body_dimension_y_current_time_1,body_dimension_y_current_time_2,body_dimension_y_current_time_3,body_dimension_z_current_time_0,body_dimension_z_current_time_1,body_dimension_z_current_time_2,body_dimension_z_current_time_3
36.3507755,1.90E-16,2.87E-16,1,1.14E-14,1.79E-14,2.67E-16,-0.850739013,0.525588368,2.12E-14,-0.525588368,-0.850739013,33,-0.603221078,3.296031068,0.670155101,-0.730094797,-0.133617846,0.735903226,0.630156021,0.247688981,-0.096636346,-0.264319838,0.959581388,29.6492245,3.64E-16,-2.51E-16,1,-7.76E-17,2.58E-17,2.68E-17,0.609450581,0.792824059,-7.72E-17,-0.792824059,0.609450581,33,0.603221078,-3.296031068,0.670155101,0.730094797,0.133617846,-0.735903226,0.630156021,0.247688981,0.096636346,-0.264319838,0.959581388,9.701656213,-4.95E-16,1.66E-16,5.13E-28,-8.47E-15,1.30E-14,7.68E-16,-0.366615802,-0.593631471,6.92E-15,0.593631471,-0.366615802,10,-1.98038761,-0.665788751,-0.059668757,0.02946172,-0.460473721,0.093340493,-0.101791792,-0.01875684,0.297373723,-0.324177651,-0.059223709,10.29834379,1.28E-15,-7.10E-16,5.81E-28,4.07E-16,2.03E-16,-5.40E-16,-0.425539242,0.327315971,-2.13E-16,-0.327315971,-0.425539242,10,1.98038761,0.665788751,-0.059668757,-0.02946172,0.460473721,-0.093340493,-0.101791792,-0.01875684,-0.297373723,-0.324177651,-0.059223709,-1.06E-26,125.1492545,0.408684382,9.89E-15,-2.53E-14,-0.066402753,-25.1352311,0.01930214,0.159708585,0.410676505,-0.224542721,0.110659484,-9.68E-27,77.19557824,0.23506705,-1.31E-14,6.44E-15,0.184058188,-25.1352311,0.01930214,0.159708585,-0.410676505,0.224542721,0.110659484,1.257006791,-6.820547858,4.953601069,1.257006791,-2.661403042,-4.752357694,-1.257006791,-2.661403042,-4.752357694,-1.257006791,-6.820547858,4.953601069,3.8,2095.376897,0,299.7453593,0,2.27E-13,1,10,1,10,10,1,10,1,1,1,1,1
37.32222685,1.92E-16,3.02E-16,1,1.04E-14,1.92E-14,2.72E-16,-0.885200472,0.465209763,2.19E-14,-0.465209763,-0.885200472,34,-0.798992104,3.224717481,0.664445369,-0.725402052,-0.179733733,0.744359492,0.620927807,0.245718551,-0.066643068,-0.297053064,0.952532508,30.67777315,4.03E-16,-2.73E-16,1,-7.85E-17,2.35E-17,2.50E-17,0.565603631,0.82467723,-7.80E-17,-0.82467723,0.565603631,34,0.798992104,-3.224717481,0.664445369,0.725402052,0.179733733,-0.744359492,0.620927807,0.245718551,0.066643068,-0.297053064,0.952532508,9.727370641,5.27E-16,1.22E-16,-7.99E-28,-1.07E-14,1.37E-14,-6.62E-16,-0.322613397,-0.613940631,6.37E-15,0.613940631,-0.322613397,10,-1.935032912,-0.760482995,-0.054525872,0.064393185,-0.461844032,0.075784826,-0.082772501,-0.020651765,0.302491841,-0.330486867,-0.081753887,10.27262936,-5.12E-16,2.60E-16,-5.81E-28,-4.25E-16,-2.48E-16,5.04E-16,-0.451399767,0.309747433,1.97E-16,-0.309747433,-0.451399767,10,1.935032912,0.760482995,-0.054525872,-0.064393185,0.461844032,-0.075784826,-0.082772501,-0.020651765,-0.302491841,-0.330486867,-0.081753887,1.10E-26,123.8591421,0.402602247,-3.76E-14,-8.12E-15,-0.069600997,-25.93537665,0.013037448,0.168317341,0.421217545,-0.192384523,0.095333121,9.68E-27,80.14482863,0.245199429,1.42E-14,-6.81E-15,0.176675133,-25.93537665,0.013037448,0.168317341,-0.421217545,0.192384523,0.095333121,1.285721375,-7.082007715,4.446560928,1.285721375,-2.546537865,-5.022863435,-1.285721375,-2.546537865,-5.022863435,-1.285721375,-7.082007715,4.446560928,3.9,2095.376897,0,299.7453593,2.27E-13,1.14E-13,1,10,1,10,10,1,10,1,1,1,1,1
38.29625585,1.94E-16,3.15E-16,1,9.33E-15,2.05E-14,2.78E-16,-0.915210863,0.402975279,2.25E-14,-0.402975279,-0.915210863,35,-0.990022307,3.14406718,0.659251169,-0.717206402,-0.225838157,0.751051363,0.6136288,0.243683291,-0.036190419,-0.33026455,0.943194349,31.70374415,4.49E-16,-2.74E-16,1,-7.80E-17,2.54E-17,1.88E-17,0.51920194,0.854651593,-7.99E-17,-0.854651593,0.51920194,35,0.990022307,-3.14406718,0.659251169,0.717206402,0.225838157,-0.751051363,0.6136288,0.243683291,0.036190419,-0.33026455,0.943194349,9.753209367,-4.77E-16,1.41E-16,5.03E-28,-1.09E-14,1.19E-14,7.96E-16,-0.277594418,-0.630749041,6.96E-15,0.630749041,-0.277594418,10,-1.885571149,-0.852523019,-0.049358127,0.099519812,-0.460244437,0.058052595,-0.063207626,-0.020053439,0.306561143,-0.333742855,-0.105009285,10.24679063,1.43E-15,-2.77E-16,5.81E-28,4.35E-16,2.87E-16,-6.28E-16,-0.476634041,0.289739834,-2.34E-16,-0.289739834,-0.476634041,10,1.885571149,0.852523019,-0.049358127,-0.099519812,0.460244437,-0.058052595,-0.063207626,-0.020053439,-0.306561143,-0.333742855,-0.105009285,-1.05E-26,122.9144874,0.39899906,9.27E-15,-2.76E-14,-0.07361078,-26.27778125,0.008630546,0.177022412,0.433067091,-0.162718404,0.077673661,-9.68E-27,82.51378,0.254250713,-1.53E-14,7.21E-15,0.172400599,-26.27778125,0.008630546,0.177022412,-0.433067091,0.162718404,0.077673661,1.291936313,-7.311652527,3.938238342,1.291936313,-2.365476293,-5.26576405,-1.291936313,-2.365476293,-5.26576405,-1.291936313,-7.311652527,3.938238342,4,2095.376897,-4.55E-01,299.7453593,0,3.41E-13,1,10,1,10,10,1,10,1,1,1,1,1
39.27289177,1.81E-16,3.31E-16,1,8.14E-15,2.17E-14,2.89E-16,-0.940699149,0.339241966,2.32E-14,-0.339241966,-0.940699149,36,-1.175938077,3.054339565,0.654578354,-0.705511533,-0.271625947,0.755974957,0.608291165,0.24183408,-0.005389069,-0.363641768,0.931523281,32.72710823,4.77E-16,-2.92E-16,1,-7.89E-17,2.24E-17,1.73E-17,0.470323918,0.88249386,-8.02E-17,-0.88249386,0.470323918,36,1.175938077,-3.054339565,0.654578354,0.705511533,0.271625947,-0.755974957,0.608291165,0.24183408,0.005389069,-0.363641768,0.931523281,9.779509115,2.13E-16,1.87E-16,-8.07E-28,-1.30E-14,1.23E-14,-5.85E-16,-0.232171288,-0.643917215,6.31E-15,0.643917215,-0.232171288,10,-1.832744239,-0.942029284,-0.044098177,0.13437756,-0.455511358,0.040419301,-0.04354508,-0.016930769,0.309465848,-0.333801504,-0.128412087,10.22049089,-8.63E-16,-8.60E-17,-5.81E-28,-4.53E-16,-3.46E-16,5.99E-16,-0.500926407,0.267105502,2.27E-16,-0.267105502,-0.500926407,10,1.832744239,0.942029284,-0.044098177,-0.13437756,0.455511358,-0.040419301,-0.04354508,-0.016930769,-0.309465848,-0.333801504,-0.128412087,1.10E-26,121.3983962,0.392440955,-3.49E-14,-7.09E-15,-0.077381852,-26.9442082,0.004301229,0.183243836,0.439371165,-0.129587906,0.058838583,9.68E-27,85.44239953,0.264196711,1.65E-14,-7.65E-15,0.165148277,-26.9442082,0.004301229,0.183243836,-0.439371165,0.129587906,0.058838583,1.314987381,-7.478528242,3.41144167,1.314987381,-2.195837186,-5.5391849,-1.314987381,-2.195837186,-5.5391849,-1.314987381,-7.478528242,3.41144167,4.1,2095.376897,4.55E-01,299.7453593,1.14E-13,2.27E-13,1,10,1,10,10,1,10,1,1,1,1,1
40.25216145,1.70E-16,3.40E-16,1,6.84E-15,2.29E-14,3.06E-16,-0.961624707,0.274368224,2.38E-14,-0.274368224,-0.961624707,37,-1.356383748,2.955803985,0.650432289,-0.690347958,-0.316792573,0.759130923,0.604909466,0.240426247,0.025653057,-0.396868033,0.917517131,33.74783855,5.25E-16,-3.01E-16,1,-8.09E-17,2.01E-17,1.56E-17,0.419071208,0.90795337,-8.18E-17,-0.90795337,0.419071208,37,1.356383748,-2.955803985,0.650432289,0.690347958,0.316792573,-0.759130923,0.604909466,0.240426247,-0.025653057,-0.396868033,0.917517131,9.805884403,-4.36E-16,-1.24E-18,4.94E-28,-1.30E-14,1.05E-14,9.20E-16,-0.186339887,-0.653557638,6.99E-15,0.653557638,-0.186339887,10,-1.776169195,-1.028682316,-0.038823119,0.168893952,-0.447821175,0.022700003,-0.024088903,-0.011225886,0.311376684,-0.330723804,-0.151710918,10.1941156,1.83E-15,-9.75E-17,5.81E-28,4.15E-16,3.00E-16,-6.33E-16,-0.524127791,0.242084712,-2.60E-16,-0.242084712,-0.524127791,10,1.776169195,1.028682316,-0.038823119,-0.168893952,0.447821175,-0.022700003,-0.024088903,-0.011225886,-0.311376684,-0.330723804,-0.151710918,-1.05E-26,120.2732494,0.388374602,9.09E-15,-2.96E-14,-0.081623214,-27.20656609,0.002047435,0.189201431,0.447245893,-0.099282497,0.03841464,-9.68E-27,87.75722882,0.272863411,-1.61E-14,8.17E-15,0.160860748,-27.20656609,0.002047435,0.189201431,-0.447245893,0.099282497,0.03841464,1.318764443,-7.619398022,2.890557818,1.318764443,-1.961893622,-5.774745307,-1.318764443,-1.961893622,-5.774745307,-1.318764443,-7.619398022,2.890557818,4.2,2095.376897,-9.09E-01,299.7453593,1.14E-13,1.14E-13,1,10,1,10,10,1,10,1,1,1,1,1
41.23408656,1.76E-16,3.68E-16,1,5.43E-15,2.39E-14,3.23E-16,-0.977977626,0.208709759,2.45E-14,-0.208709759,-0.977977626,38,-1.531021132,2.848734835,0.646817312,-0.671773399,-0.361037208,0.760524531,0.603440133,0.239713252,0.056831355,-0.429628334,0.901215674,34.76591344,5.76E-16,-3.20E-16,1,-8.49E-17,8.58E-18,2.30E-17,0.365569173,0.930784175,-8.22E-17,-0.930784175,0.365569173,38,1.531021132,-2.848734835,0.646817312,0.671773399,0.361037208,-0.760524531,0.603440133,0.239713252,-0.056831355,-0.429628334,0.901215674,9.832617838,5.56E-16,5.48E-16,-8.14E-28,-1.51E-14,1.06E-14,-5.68E-16,-0.14071848,-0.65961165,6.25E-15,0.65961165,-0.14071848,10,-1.716578471,-1.112700688,-0.033476432,0.202597214,-0.437071512,0.005172166,-0.005297747,-0.003034027,0.312189263,-0.32448222,-0.174318209,10.16738216,-8.25E-16,-2.84E-16,-5.81E-28,-4.95E-16,-5.31E-16,7.82E-16,-0.545912909,0.214531374,2.54E-16,-0.214531374,-0.545912909,10,1.716578471,1.112700688,-0.033476432,-0.202597214,0.437071512,-0.005172166,-0.005297747,-0.003034027,-0.312189263,-0.32448222,-0.174318209,1.10E-26,118.5297347,0.381319574,-3.45E-14,-6.03E-15,-0.085901016,-27.73812535,-1.34E-05,0.19264588,0.449314292,-0.065673175,0.017324959,9.68E-27,90.63079808,0.28255919,1.87E-14,-8.52E-15,0.153777183,-27.73812535,-1.34E-05,0.19264588,-0.449314292,0.065673175,0.017324959,1.336671716,-7.692206173,2.362619678,1.336671716,-1.733133844,-6.039217564,-1.336671716,-1.733133844,-6.039217564,-1.336671716,-7.692206173,2.362619678,4.3,2095.376897,4.55E-01,299.7453593,0,2.27E-13,1,10,1,10,10,1,10,1,1,1,1,1
42.21868692,1.70E-16,3.83E-16,1,3.94E-15,2.49E-14,3.49E-16,-0.989777797,0.142618069,2.52E-14,-0.142618069,-0.989777797,39,-1.699527827,2.733413734,0.643737384,-0.649872231,-0.404064678,0.76016478,0.603802447,0.239941893,0.088043668,-0.461615304,0.882700189,35.78131308,6.30E-16,-3.30E-16,1,-9.08E-17,-5.73E-18,3.36E-17,0.309966666,0.950747425,-8.46E-17,-0.950747425,0.309966666,39,1.699527827,-2.733413734,0.643737384,0.649872231,0.404064678,-0.76016478,0.603802447,0.239941893,-0.088043668,-0.461615304,0.882700189,9.85938936,-6.66E-16,-2.49E-16,4.85E-28,-1.48E-14,8.65E-15,1.08E-15,-0.095284937,-0.662222164,7.01E-15,0.662222164,-0.095284937,10,-1.653555434,-1.193721329,-0.028122128,0.23542615,-0.423477899,-0.01236718,0.012544016,0.007606846,0.312057007,-0.315257169,-0.195991493,10.14061064,1.91E-15,8.86E-17,5.81E-28,3.77E-16,2.45E-16,-5.71E-16,-0.566137237,0.184733633,-3.03E-16,-0.184733633,-0.566137237,10,1.653555434,1.193721329,-0.028122128,-0.23542615,0.423477899,0.01236718,0.012544016,0.007606846,-0.312057007,-0.315257169,-0.195991493,-1.04E-26,117.2255697,0.37675474,1.04E-14,-3.14E-14,-0.090311877,-27.92398954,0.000119182,0.195548766,0.453242925,-0.035181747,-0.00450307,-9.68E-27,92.86641232,0.290785602,-1.71E-14,9.32E-15,0.149491026,-27.92398954,0.000119182,0.195548766,-0.453242925,0.035181747,-0.00450307,1.338576129,-7.746640685,1.846130122,1.338576129,-1.444336981,-6.255933999,-1.338576129,-1.444336981,-6.255933999,-1.338576129,-7.746640685,1.846130122,4.4,2095.376897,4.55E-01,299.7453593,0,1.71E-13,1,10,1,10,10,1,10,1,1,1,1,1
43.20597758,1.69E-16,4.01E-16,1,2.35E-15,2.57E-14,3.82E-16,-0.997074453,0.076436481,2.58E-14,-0.076436481,-0.997074453,40,-1.861595855,2.610125115,0.641195516,-0.624755282,-0.445588542,0.75806455,0.605879692,0.241346091,0.119190803,-0.492534909,0.862092174,36.79402242,6.71E-16,-3.44E-16,1,-1.01E-16,-4.40E-17,6.80E-17,0.252436111,0.967613564,-8.65E-17,-0.967613564,0.252436111,40,1.861595855,-2.610125115,0.641195516,0.624755282,0.445588542,-0.75806455,0.605879692,0.241346091,-0.119190803,-0.492534909,0.862092174,9.886423875,6.33E-16,6.16E-16,-8.21E-28,-1.68E-14,8.58E-15,-4.28E-16,-0.050648188,-0.661409581,6.17E-15,0.661409581,-0.050648188,10,-1.587805135,-1.272051063,-0.022715225,0.266912839,-0.406999369,-0.029637419,0.029000897,0.020477121,0.310885697,-0.303134935,-0.216168816,10.11357613,-1.09E-15,-3.76E-16,-5.81E-28,-5.78E-16,-1.01E-15,1.26E-15,-0.584473866,0.152589156,2.64E-16,-0.152589156,-0.584473866,10,1.587805135,1.272051063,-0.022715225,-0.266912839,0.406999369,0.029637419,0.029000897,0.020477121,-0.310885697,-0.303134935,-0.216168816,1.09E-26,115.25929,0.369195121,-3.25E-14,-4.78E-15,-0.095041719,-28.31923075,0.000493317,0.196009084,0.451122674,-0.001562085,-0.02647087,9.68E-27,95.65285147,0.300175065,2.45E-14,-9.39E-15,0.142612573,-28.31923075,0.000493317,0.196009084,-0.451122674,0.001562085,-0.02647087,1.351725724,-7.729909408,1.334839717,1.351725724,-1.154879462,-6.498133676,-1.351725724,-1.154879462,-6.498133676,-1.351725724,-7.729909408,1.334839717,4.5,2095.376897,0,299.7453593,-1.14E-13,1.71E-13,1,10,1,10,10,1,10,1,1,1,1,1
44.19597215,1.66E-16,4.15E-16,1,6.96E-16,2.65E-14,4.17E-16,-0.999944886,0.010498836,2.65E-14,-0.010498836,-0.999944886,41,-2.016930473,2.479159019,0.63919443,-0.596558791,-0.485332968,0.754239867,0.609521654,0.244142534,0.150175578,-0.522112021,0.839551269,37.80402785,7.19E-16,-3.41E-16,1,-1.10E-16,-8.06E-17,1.00E-16,0.193172697,0.981164772,-9.28E-17,-0.981164772,0.193172697,41,2.016930473,-2.479159019,0.63919443,0.596558791,0.485332968,-0.754239867,0.609521654,0.244142534,-0.150175578,-0.522112021,0.839551269,9.913467488,-6.82E-16,-3.44E-16,4.76E-28,-1.64E-14,6.58E-15,1.15E-15,-0.006760472,-0.657343332,7.01E-15,0.657343332,-0.006760472,10,-1.518887209,-1.347270857,-0.017306502,0.29701697,-0.387889161,-0.046856252,0.043838327,0.035451739,0.308809799,-0.288407309,-0.234649279,10.08653251,2.04E-15,4.37E-16,5.81E-28,3.87E-16,2.76E-16,-6.10E-16,-0.600794412,0.11843499,-3.88E-16,-0.11843499,-0.600794412,10,1.518887209,1.347270857,-0.017306502,-0.29701697,0.387889161,0.046856252,0.043838327,0.035451739,-0.308809799,-0.288407309,-0.234649279,-1.04E-26,113.782164,0.364109505,8.02E-15,-3.30E-14,-0.099573185,-28.43131376,0.003071211,0.195740049,0.451169779,0.028693356,-0.048266508,-9.68E-27,97.78648313,0.307915657,-2.45E-14,1.09E-14,0.138342229,-28.43131376,0.003071211,0.195740049,-0.451169779,-0.028693356,-0.048266508,1.352180653,-7.703733008,0.838409727,1.352180653,-0.811940456,-6.683569641,-1.352180653,-0.811940456,-6.683569641,-1.352180653,-7.703733008,0.838409727,4.6,2095.376897,0,299.7453593,2.27E-13,1.71E-13,1,10,1,10,10,1,10,1,1,1,1,1
45.18867974,1.55E-16,4.23E-16,1,-1.04E-15,2.71E-14,4.51E-16,-0.998493275,-0.054874215,2.71E-14,0.054874215,-0.998493275,42,-2.16524809,2.340807374,0.637735947,-0.565443657,-0.523035689,0.748710133,0.614547346,0.248525043,0.180903285,-0.550095474,0.815272329,38.81132026,7.79E-16,-3.57E-16,1,-1.14E-16,-1.10E-16,1.24E-16,0.132394039,0.991197164,-9.87E-17,-0.991197164,0.132394039,42,2.16524809,-2.340807374,0.637735947,0.565443657,0.523035689,-0.748710133,0.614547346,0.248525043,-0.180903285,-0.550095474,0.815272329,9.94068426,4.60E-16,5.19E-16,-8.27E-28,-1.83E-14,6.31E-15,-4.68E-16,0.035792682,-0.650117673,6.09E-15,0.650117673,0.035792682,10,-1.447465141,-1.41976203,-0.011863148,0.32528571,-0.366165267,-0.063738429,0.056675512,0.052198437,0.305744345,-0.271261753,-0.250929517,10.05931574,-8.48E-16,-7.50E-16,-5.81E-28,-4.65E-16,-8.64E-16,1.09E-15,-0.614778738,0.082212861,2.69E-16,-0.082212861,-0.614778738,10,1.447465141,1.41976203,-0.011863148,-0.32528571,0.366165267,0.063738429,0.056675512,0.052198437,-0.305744345,-0.271261753,-0.250929517,1.09E-26,111.6030874,0.356049292,-3.17E-14,-3.71E-15,-0.104709608,-28.68882776,0.005874171,0.193196457,0.444941466,0.061879231,-0.069703046,9.68E-27,100.456288,0.3169506,2.11E-14,-1.09E-14,0.131703547,-28.68882776,0.005874171,0.193196457,-0.444941466,-0.061879231,-0.069703046,1.360838617,-7.605613459,0.35974823,1.360838617,-0.463406594,-6.889369136,-1.360838617,-0.463406594,-6.889369136,-1.360838617,-7.605613459,0.35974823,4.7,2095.376897,-4.55E-01,299.7453593,1.14E-13,3.41E-13,1,10,1,10,10,1,10,1,1,1,1,1
46.18410829,1.33E-16,4.22E-16,1,-2.85E-15,2.77E-14,4.74E-16,-0.992849089,-0.119376242,2.78E-14,0.119376242,-0.992849089,43,-2.306275797,2.195367299,0.636821659,-0.531593929,-0.558449702,0.741497563,0.620748821,0.254661078,0.211280711,-0.576262783,0.789481897,39.81589171,8.35E-16,-3.68E-16,1,-1.17E-16,-1.24E-16,1.32E-16,0.07033877,0.997523161,-1.08E-16,-0.997523161,0.07033877,43,2.306275797,-2.195367299,0.636821659,0.531593929,0.558449702,-0.741497563,0.620748821,0.254661078,-0.211280711,-0.576262783,0.789481897,9.96788691,-9.06E-16,-5.44E-16,4.67E-28,-1.79E-14,4.26E-15,9.13E-16,0.077091048,-0.639922871,7.01E-15,0.639922871,0.077091048,10,-1.373088988,-1.489039474,-0.006422618,0.351708845,-0.342114976,-0.080512966,0.067354001,0.07052227,0.301804161,-0.252084427,-0.264879121,10.03211309,1.97E-15,5.35E-16,5.81E-28,4.12E-16,5.88E-16,-9.34E-16,-0.626326643,0.044307081,-4.53E-16,-0.044307081,-0.626326643,10,1.373088988,1.489039474,-0.006422618,-0.351708845,0.342114976,0.080512966,0.067354001,0.07052227,-0.301804161,-0.252084427,-0.264879121,-1.03E-26,109.9628378,0.350432427,3.56E-15,-3.46E-14,-0.109323597,-28.72908946,0.010781999,0.189828519,0.441196265,0.091504481,-0.090043596,-9.68E-27,102.4674762,0.324170046,-2.56E-14,1.21E-14,0.127464045,-28.72908946,0.010781999,0.189828519,-0.441196265,-0.091504481,-0.090043596,1.360132468,-7.507628648,-0.103044391,1.360132468,-0.070013342,-7.030788727,-1.360132468,-0.070013342,-7.030788727,-1.360132468,-7.507628648,-0.103044391,4.8,2095.376897,0,299.7453593,0,1.71E-13,1,10,1,10,10,1,10,1,1,1,1,1
47.18226144,1.08E-16,4.18E-16,1,-4.71E-15,2.81E-14,4.96E-16,-0.983165302,-0.18271833,2.85E-14,0.18271833,-0.983165302,44,-2.439748803,2.043138184,0.636452288,-0.495215542,-0.591345967,0.7326275,0.627895232,0.262687122,0.241216568,-0.600424137,0.762433881,40.81773856,8.94E-16,-3.80E-16,1,-1.16E-16,-1.42E-16,1.43E-16,0.007265781,0.999973604,-1.15E-16,-0.999973604,0.007265781,44,2.439748803,-2.043138184,0.636452288,0.495215542,0.591345967,-0.7326275,0.627895232,0.262687122,-0.241216568,-0.600424137,0.762433881,9.995175967,3.98E-16,4.57E-16,-8.34E-28,-1.94E-14,3.86E-15,-4.62E-16,0.116584679,-0.626918901,6.04E-15,0.626918901,0.116584679,10,-1.296371133,-1.555542829,-0.000964807,0.375858905,-0.315810335,-0.096888306,0.075574218,0.089998613,0.296912978,-0.231142655,-0.276081203,10.00482403,-7.88E-16,-7.76E-16,-5.81E-28,-4.02E-16,-9.47E-16,1.15E-15,-0.635133132,0.004701769,3.05E-16,-0.004701769,-0.635133132,10,1.296371133,1.555542829,-0.000964807,-0.375858905,0.315810335,0.096888306,0.075574218,0.089998613,-0.296912978,-0.231142655,-0.276081203,1.09E-26,107.5855858,0.341885997,-2.50E-14,-2.94E-15,-0.114828045,-28.84773891,0.015839381,0.184443634,0.43096506,0.123832132,-0.109592671,9.68E-27,104.9939889,0.332810277,2.61E-14,-1.26E-14,0.121098797,-28.84773891,0.015839381,0.184443634,-0.43096506,-0.123832132,-0.109592671,1.36445285,-7.339264587,-0.535714336,1.36445285,0.332520891,-7.186049896,-1.36445285,0.332520891,-7.186049896,-1.36445285,-7.339264587,-0.535714336,4.9,2095.376897,0,299.7453593,0,2.84E-13,1,10,1,10,10,1,10,1,1,1,1,1
48.18314178,1.04E-16,4.25E-16,1,-6.61E-15,2.84E-14,5.31E-16,-0.969616562,-0.244629768,2.91E-14,0.244629768,-0.969616562,45,-2.565410845,1.884425316,0.636628355,-0.456534393,-0.621514831,0.722128013,0.635737647,0.272706394,0.270620528,-0.622425893,0.734404887,41.81685822,9.64E-16,-3.81E-16,1,-1.16E-16,-1.81E-16,1.74E-16,-0.056547776,0.998399894,-1.26E-16,-0.998399894,-0.056547776,45,2.565410845,-1.884425316,0.636628355,0.456534393,0.621514831,-0.722128013,0.635737647,0.272706394,-0.270620528,-0.622425893,0.734404887,10.02243082,-4.60E-16,-3.05E-16,4.59E-28,-1.85E-14,1.86E-15,1.16E-15,0.154390134,-0.611309849,7.01E-15,0.611309849,0.154390134,10,-1.216869705,-1.61871452,0.004486165,0.397764075,-0.287566945,-0.113101433,0.08127408,0.110386822,0.291166234,-0.208892461,-0.284498686,9.977569176,2.19E-15,7.55E-16,5.81E-28,4.04E-16,1.63E-16,-5.21E-16,-0.641138017,-0.036175959,-5.24E-16,0.036175959,-0.641138017,10,1.216869705,1.61871452,0.004486165,-0.397764075,0.287566945,0.113101433,0.08127408,0.110386822,-0.291166234,-0.208892461,-0.284498686,-1.03E-26,105.7952062,0.33573841,6.23E-15,-3.55E-14,-0.11949486,-28.81741652,0.022796489,0.178230798,0.423534149,0.152453838,-0.127154117,-9.68E-27,106.8646216,0.339483469,-1.82E-14,1.39E-14,0.116906907,-28.81741652,0.022796489,0.178230798,-0.423534149,-0.152453838,-0.127154117,1.362742878,-7.180570017,-0.953980982,1.362742878,0.769572729,-7.271150002,-1.362742878,0.769572729,-7.271150002,-1.362742878,-7.180570017,-0.953980982,5,2095.376897,4.55E-01,299.7453593,2.27E-13,2.27E-13,1,10,1,10,10,1,10,1,1,1,1,1
49.18674763,8.19E-17,4.34E-16,1,-8.55E-15,2.85E-14,5.51E-16,-0.952396917,-0.30486081,2.98E-14,0.30486081,-0.952396917,46,-2.6830114,1.719537815,0.637349526,-0.415794637,-0.648768373,0.710030306,0.644014082,0.284785581,0.299403651,-0.642153161,0.705688863,42.81325237,1.04E-15,-3.88E-16,1,-1.13E-16,-2.06E-16,1.91E-16,-0.120807643,0.992675936,-1.38E-16,-0.992675936,-0.120807643,46,2.6830114,-1.719537815,0.637349526,0.415794637,0.648768373,-0.710030306,0.644014082,0.284785581,-0.299403651,-0.642153161,0.705688863,10.04968627,1.11E-17,4.74E-16,-8.41E-28,-2.03E-14,1.24E-15,-7.61E-16,0.190002768,-0.593310989,5.98E-15,0.593310989,0.190002768,10,-1.1351414,-1.679035507,0.009937253,0.417031048,-0.257503888,-0.128852705,0.084254617,0.131196915,0.284496215,-0.185652903,-0.289821783,9.950313734,-6.84E-16,-9.08E-16,-5.81E-28,-3.46E-16,-6.66E-16,8.58E-16,-0.644059328,-0.078303213,3.01E-16,0.078303213,-0.644059328,10,1.1351414,1.679035507,0.009937253,-0.417031048,0.257503888,0.128852705,0.084254617,0.131196915,-0.284496215,-0.185652903,-0.289821783,1.09E-26,103.2385219,0.326729565,-3.11E-14,-1.89E-15,-0.125333327,-28.79647595,0.029778508,0.170336071,0.409425068,0.183511553,-0.143592411,9.68E-27,109.2243402,0.347696984,1.27E-14,-1.37E-14,0.110849079,-28.79647595,0.029778508,0.170336071,-0.409425068,-0.183511553,-0.143592411,1.362772112,-6.955293828,-1.330502494,1.362772112,1.217536739,-7.36260119,-1.362772112,1.217536739,-7.36260119,-1.362772112,-6.955293828,-1.330502494,5.1,2095.376897,-4.55E-01,299.7453593,0,2.84E-13,1,10,1,10,10,1,10,1,1,1,1,1
