time,tip_velocity_B_1,tip_velocity_B_2,tip_velocity_B_3,tip_position_I_1,tip_position_I_2,tip_position_I_3
0.189260473041766,1.61658473034026,1.59816015888864,0.173539032547449,0.998822917233542,0.0286219412609146,0.0268877066463505
0.190065836756838,1.53115795000214,1.48611617935732,0.160883937827877,0.998959798957882,0.027353493924161,0.0256437692328733
0.190871200471909,1.45328755961142,1.38203139469866,0.144653174355908,0.999088962403613,0.026151196535673,0.0244874015988511
0.191676564186981,1.38316766470896,1.28892925105187,0.124978925009222,0.999208114206461,0.0250089938596501,0.0234109427131186
0.192481927902052,1.32256296360724,1.20797951609981,0.102105245335731,0.999314934083492,0.023919714421614,0.0224052859502335
0.193287291617123,1.27276791881888,1.14042420418101,0.0763745703730242,0.999407225327507,0.0228752956922033,0.0214599038037307
0.194092655332195,1.23396434219197,1.08838007680628,0.0482269371868352,0.999483064733474,0.0218667925389917,0.0205631403491874
0.194898019047266,1.20813483128747,1.05156928201653,0.0182001342074277,0.999540950622451,0.0208844003707538,0.0197025133830454
0.195703382762337,1.19540665720391,1.03127542745513,-0.0130746328315657,0.99957993527775,0.0199175790598132,0.0188649181160385
0.196508746477409,1.19608292904181,1.02766813383247,-0.0449073174879785,0.999599720597265,0.0189553420209708,0.0180369347873845
0.19731411019248,1.21095213260499,1.03952523349645,-0.0765866189498799,0.999600703014334,0.0179865112780453,0.0172052885687547
0.198119473907551,1.23872726438663,1.06748786809611,-0.107417555568828,0.999583969492121,0.0170000171641781,0.016357118797008
0.198924837622623,1.27967689281327,1.11014886554926,-0.136743553323174,0.999551252233617,0.0159851612886659,0.0154799886688813
0.199730201337694,1.33307190444757,1.16688116929212,-0.163968990869631,0.999504844382422,0.0149317369741799,0.0145620206974635
0.200535565052765,1.3979564332528,1.23696977777556,-0.188570380128367,0.999447483735572,0.0138299604434909,0.0135922725778876
0.201340928767837,1.47477834678722,1.31764052979771,-0.210110341431504,0.999382212271998,0.0126704791304405,0.0125610582656192
0.202146292482908,1.56153581391183,1.40838256673729,-0.228243481519995,0.999312218355853,0.0114446071842831,0.0114600489388977
0.202951656197979,1.65733527761694,1.50678677989153,-0.24273125708067,0.999240668149596,0.0101446289566038,0.0102824036593284
0.203757019913051,1.76114988273895,1.61044083230988,-0.253449723350085,0.999170548891441,0.00876401429153898,0.0090228612266912
