position0,position1,position2,position3,position4,position5,position6,position7,position8,position9,position10,position11,position12,position13,position14,position15,position16,position17,position18,position19,position20,position21,position22,position23,velocity0,velocity1,velocity2,velocity3,velocity4,velocity5,velocity6,velocity7,velocity8,velocity9,velocity10,velocity11,velocity12,velocity13,velocity14,velocity15,velocity16,velocity17,velocity18,velocity19,velocity20,velocity21,velocity22,velocity23,multiplier0,multiplier1,multiplier2,multiplier3,multiplier4,multiplier5,multiplier6,multiplier7,multiplier8,multiplier9,multiplier10,multiplier11,multiplier12,multiplier13,multiplier14,multiplier15,time,kinetic_energy_current_time_0,kinetic_energy_current_time_1,rotational_kinetic_energy_current_time_0,rotational_kinetic_energy_current_time_1,translational_kinetic_energy_current_time_0,translational_kinetic_energy_current_time_1,potential_energy_current_time_0,potential_energy_current_time_1,total_energy_current_time_0,total_energy_current_time_1,system_total_energy_current_time,total_energy_interval_increment_0,total_energy_interval_increment_1,system_total_energy_interval_increment,angular_momentum_x_current_time_0,angular_momentum_x_current_time_1,angular_momentum_y_current_time_0,angular_momentum_y_current_time_1,angular_momentum_z_current_time_0,angular_momentum_z_current_time_1,total_angular_momentum_x_current_time,total_angular_momentum_x_interval_increment,total_angular_momentum_y_current_time,total_angular_momentum_y_interval_increment,total_angular_momentum_z_current_time,total_angular_momentum_z_interval_increment,body_dimension_x_current_time_0,body_dimension_x_current_time_1,body_dimension_y_current_time_0,body_dimension_y_current_time_1,body_dimension_z_current_time_0,body_dimension_z_current_time_1,constraint_check_current_time_0,constraint_check_current_time_1,constraint_check_current_time_2,constraint_check_current_time_3,constraint_check_current_time_4,constraint_check_current_time_5,constraint_check_current_time_6,constraint_check_current_time_7,constraint_check_current_time_8,constraint_check_current_time_9,constraint_check_current_time_10,constraint_check_current_time_11,max_constraint_error_q,constraint_check_sum_current_time_0,constraint_check_sum_current_time_1,constraint_check_sum_current_time_2,constraint_check_sum_current_time_3,constraint_check_sum_current_time_4,constraint_check_sum_current_time_5,constraint_velocity_current_time_0,constraint_velocity_current_time_1,constraint_velocity_current_time_2,constraint_velocity_current_time_3,constraint_velocity_current_time_4,constraint_velocity_current_time_5,constraint_velocity_current_time_6,constraint_velocity_current_time_7,constraint_velocity_current_time_8,constraint_velocity_current_time_9,constraint_velocity_current_time_10,constraint_velocity_current_time_11,constraint_velocity_current_time_12,constraint_velocity_current_time_13,constraint_velocity_current_time_14,constraint_velocity_current_time_15,max_constraint_error_v
0.000568659,0.498466916,1.05E-05,0.999881473,7.69E-05,0.015395878,7.48E-05,0.999951443,-0.009854253,-0.015395889,0.009854237,0.999832916,0.16447784,0.393555796,-10.64450611,0.539800932,0.841792702,1.55E-05,-0.8416519,0.539710979,-0.018279473,-0.015395889,0.009854237,0.999832916,0.117089038,49.54978077,0.003157773,-0.024250894,0.015525126,1.574981188,0.01488874,-0.009531503,-0.967080782,-1.574985328,0.967074248,-0.033782397,16.34388128,39.6002923,35.49578964,-84.16572626,53.97146298,-1.795290628,-53.95150759,-84.19750301,-1.851453655,-1.574985328,0.967074248,-0.033782397,1.278283797,-0.391050005,66.62117908,-0.226280646,-42.60319138,126.3371438,-31.25390486,47.50975514,2.014215817,16.18352133,4773.992446,-1703.196842,-45.76523227,2.702823187,674.6073948,-2836.783099,0.010014306,5429.76579,102174.953,519.3768006,97532.06793,4910.388989,4642.885031,0,0,5429.76579,102174.953,107604.7188,-6.385388726,6.385388727,6.44E-10,-294.0384343,1258.288434,-478.8736565,-549.7513435,0.071186646,1949.928813,964.25,4.55E-13,-1028.625,-2.27E-13,1950,6.37E-12,4,6,4,6,30,6,-5.55E-17,0,-5.55E-17,1.36E-20,0,8.67E-19,0,0,-5.55E-17,-1.06E-17,-2.71E-20,1.73E-18,5.55E-17,5.55E-17,0,1.11E-16,1.06E-17,2.71E-20,2.60E-18,1.39E-06,-6.76E-08,1.33E-06,-2.61E-07,7.01E-09,1.00E-08,1.84E-05,-8.43E-05,1.33E-06,5.26E-05,-0.001719961,-0.001033774,2.69E-05,3.16E-06,-0.003439923,-0.002067547,0.003439923
0.000692809,0.548065018,1.40E-05,0.999855879,9.33E-05,0.0169768,9.05E-05,0.999941448,-0.01082095,-0.016976815,0.010820926,0.999797327,0.180835911,0.433242827,-10.60896,0.453028552,0.891493861,-0.001956203,-0.891334347,0.452903525,-0.020036915,-0.016976815,0.010820926,0.999797327,0.130858037,49.5047153,0.003846639,-0.026864148,0.017128566,1.58234485,0.016358359,-0.010430235,-0.96354961,-1.582350361,0.963540866,-0.037294382,16.32552262,39.6603796,35.49487115,-89.13111254,45.28885128,-2.142468212,-45.27143767,-89.16938222,-1.658408119,-1.582350361,0.963540866,-0.037294382,18.64343126,7.863962144,1987.820366,-24.17296374,-157.6787164,85.14027016,195031.9601,195015.8568,59.7465636,-11.55477431,1145.040707,7579.08354,155.8040632,-362.740214,3316.716904,-123.1104709,0.011015737,5423.380401,102181.3383,521.9124496,97532.30693,4901.467951,4649.031415,0,0,5423.380401,102181.3383,107604.7187,-6.431195734,6.431195734,-1.00E-11,-292.974078,1257.224078,-481.1294946,-547.4955054,0.082787659,1949.917212,964.25,1.00E-20,-1028.625,-2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,1.11E-16,0,0,2.71E-20,0,0,0,1.11E-16,0,4.43E-17,-4.34E-19,1.73E-18,1.11E-16,1.11E-16,1.11E-16,0,4.43E-17,4.34E-19,1.73E-18,4.47E-06,-1.62E-06,2.85E-06,-1.50E-07,-7.54E-09,-1.07E-08,-1.49E-05,8.92E-05,2.85E-06,3.22E-05,0.001704781,-0.003430444,7.48E-05,7.60E-05,0.003409561,-0.006860888,0.006860888
0.000830242,0.597617607,1.82E-05,0.999827645,0.000111232,0.01856524,0.000107567,0.999930561,-0.011783996,-0.018565262,0.011783961,0.999758205,0.197176273,0.472990544,-10.57341485,0.361730676,0.932272854,-0.004271275,-0.932097768,0.361563914,-0.02157051,-0.018565262,0.011783961,0.999758205,0.143614199,49.45888266,0.004591515,-0.029524206,0.018743848,1.589997636,0.017819768,-0.01131304,-0.959790585,-1.590004819,0.959779129,-0.040837244,16.3085144,39.72148979,35.49387798,-93.20378801,36.15262295,-2.481061469,-36.13893649,-93.24886941,-1.404400785,-1.590004819,0.959779129,-0.040837244,1.51696141,-0.470714122,78.56158499,-0.248569338,-48.48927693,153.044026,-31.94283118,54.11120168,2.378131731,27.6226558,5539.048255,-2437.719622,-53.84816009,-3.430984915,543.3217772,-3335.63139,0.012017167,5416.949205,102187.7695,524.5457653,97532.39989,4892.40344,4655.369651,0,0,5416.949205,102187.7695,107604.7187,-6.336721036,6.336721036,-3.91E-11,-291.8412273,1256.091227,-483.4750742,-545.1499258,0.100043823,1949.899956,964.25,-2.27E-13,-1028.625,-2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,0,0,0,0,0,0,0,-5.55E-17,0,2.12E-17,-4.34E-19,-1.73E-18,5.55E-17,0,5.55E-17,0,2.12E-17,4.34E-19,1.73E-18,1.66E-06,-1.70E-07,1.49E-06,-2.29E-07,8.16E-09,1.15E-08,3.70E-05,-0.000110553,1.49E-06,4.57E-05,-0.002145381,-0.001015574,3.18E-05,7.02E-06,-0.004290762,-0.002031147,0.004290762
0.000981179,0.647124679,2.32E-05,0.999796734,0.000130815,0.020161209,0.000126143,0.999918792,-0.012743345,-0.020161239,0.012743297,0.999715526,0.213498629,0.51279895,-10.53787075,0.266821397,0.963721269,-0.006903501,-0.963535088,0.26660631,-0.022829999,-0.020161239,0.012743297,0.999715526,0.157828238,49.41381322,0.005419678,-0.032210015,0.020364874,1.597379164,0.019279525,-0.01218973,-0.95616642,-1.597388299,0.956151773,-0.044399742,16.28956235,39.78158238,35.49277376,-96.34360122,26.65435415,-2.775868683,-26.64588361,-96.3950318,-1.110977967,-1.597388299,0.956151773,-0.044399742,18.79302134,7.830422153,1996.508965,-24.19942431,-170.8978708,107.6847329,195035.9756,195006.321,60.00234194,1.727523602,1409.356107,7094.710632,167.4614358,-356.6503506,2814.691031,-376.325957,0.013018598,5410.612484,102194.1063,527.1127329,97532.61457,4883.499751,4661.491691,0,0,5410.612484,102194.1063,107604.7188,-6.460636997,6.460636997,8.18E-12,-290.7500173,1255.000017,-485.7400335,-542.8849665,0.113375801,1949.886624,964.25,1.00E-20,-1028.625,-2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,0,0,0,2.71E-20,0,0,0,0,0,-1.91E-17,8.67E-19,0,1.91E-17,0,0,0,1.91E-17,8.67E-19,0,4.29E-06,-1.55E-06,2.74E-06,-1.28E-07,-8.62E-09,-1.21E-08,-3.05E-06,8.37E-05,2.74E-06,3.39E-05,0.001272302,-0.003384524,6.98E-05,7.34E-05,0.002544604,-0.006769048,0.006769048
0.001145927,0.696586115,2.91E-05,0.999763109,0.000152026,0.021764695,0.000146176,0.999906155,-0.013698923,-0.021764735,0.01369886,0.999669264,0.229802569,0.552668204,-10.50232779,0.169250885,0.985524076,-0.009820103,-0.985332652,0.168981176,-0.023768215,-0.021764735,0.01369886,0.999669264,0.171198284,49.36773959,0.006309371,-0.03494233,0.021997543,1.605012124,0.020728794,-0.013049497,-0.952260739,-1.605023575,0.95224228,-0.047991823,16.27173562,39.84301389,35.49158751,-98.51864978,16.88896576,-3.049002679,-16.88696393,-98.57630794,-0.762773058,-1.605023575,0.95224228,-0.047991823,1.750897492,-0.548687527,90.27141687,-0.267205852,-54.16490484,181.5100053,-30.52194372,59.0948335,2.735630798,38.60716155,6186.245605,-3268.104504,-60.58022111,-11.45947335,339.2175405,-3772.942058,0.014020029,5404.151847,102200.5669,529.7457264,97532.73502,4874.406121,4667.831879,0,0,5404.151847,102200.5669,107604.7187,-6.288552876,6.288552876,-4.46E-11,-289.5739386,1253.823939,-488.0833374,-540.5416626,0.132852962,1949.867147,964.25,4.55E-13,-1028.625,1.00E-20,1950,2.27E-13,4,6,4,6,30,6,-5.55E-17,0,0,-2.71E-20,0,0,0,-5.55E-17,0,9.46E-18,0,1.73E-18,5.55E-17,5.55E-17,5.55E-17,0,9.49E-18,0,1.73E-18,1.89E-06,-2.96E-07,1.60E-06,-1.66E-07,9.18E-09,1.28E-08,5.52E-05,-0.000133712,1.60E-06,3.06E-05,-0.002562527,-0.000914822,3.59E-05,1.18E-05,-0.005125054,-0.001829643,0.005125054
0.001324702,0.746001906,3.59E-05,0.999726735,0.000174875,0.02337571,0.000167659,0.999892659,-0.014650683,-0.023375763,0.014650598,0.999619394,0.246087808,0.592598317,-10.46678608,0.06999581,0.997462806,-0.012982162,-0.997273363,0.069665702,-0.024341934,-0.023375763,0.014650598,0.999619394,0.185839985,49.32265606,0.00727923,-0.037701632,0.023635554,1.612414629,0.022177266,-0.013903404,-0.948538701,-1.612428721,0.948515863,-0.051605031,16.25221335,39.90312526,35.49029436,-99.70791332,6.954385079,-3.266081667,-6.960342303,-99.7708815,-0.38302742,-1.612428721,0.948515863,-0.051605031,18.95119926,7.792159646,2005.48948,-24.2194843,-185.2171539,128.3825176,195042.5157,194993.8799,60.2664746,11.48169998,1546.369926,6525.646235,177.6328706,-348.748865,2247.723064,-558.9521589,0.015021459,5397.863294,102206.8555,532.345314,97532.9232,4865.51798,4673.932257,0,0,5397.863294,102206.8555,107604.7188,-6.485570026,6.485570026,9.09E-12,-288.4542768,1252.704277,-490.3584953,-538.2665047,0.147866273,1949.852134,964.25,-2.27E-13,-1028.625,1.00E-20,1950,-2.27E-13,4,6,4,6,30,6,0,0,-5.55E-17,2.71E-20,-1.73E-18,0,1.11E-16,1.11E-16,-5.55E-17,-2.93E-18,0,3.47E-18,1.11E-16,1.11E-16,1.11E-16,1.11E-16,2.95E-18,1.73E-18,3.47E-18,4.14E-06,-1.45E-06,2.69E-06,-1.35E-07,-9.58E-09,-1.32E-08,5.06E-06,7.91E-05,2.69E-06,3.26E-05,0.00085592,-0.003257012,6.56E-05,7.00E-05,0.00171184,-0.006514024,0.006514024
0.001517823,0.795371947,4.37E-05,0.999687575,0.000199371,0.02499424,0.000190587,0.999878317,-0.015598551,-0.024994308,0.015598441,0.999565892,0.262353919,0.63258943,-10.4312457,-0.029950385,0.999417737,-0.016345043,-0.99923884,-0.030345916,-0.024512576,-0.024994308,0.015598441,0.999565892,0.199849871,49.27636886,0.008318554,-0.040506799,0.025284832,1.620020971,0.023612916,-0.014739403,-0.944489461,-1.620038132,0.944461502,-0.055246195,16.23353351,39.96484152,35.48890859,-99.89891694,-3.050108254,-3.450071718,3.035004017,-99.96660707,0.042232136,-1.620038132,0.944461502,-0.055246195,1.981077268,-0.624219445,101.8804013,-0.284035626,-60.22103958,212.0694917,-27.49213689,62.74322456,3.09040194,47.80487054,6698.935954,-4170.840853,-65.61484467,-21.08302111,75.27719822,-4135.465456,0.01602289,5391.377724,102213.341,534.9766495,97533.07282,4856.401075,4680.268201,0,0,5391.377724,102213.341,107604.7187,-6.242218372,6.242218372,2.36E-11,-287.235783,1251.485783,-492.6975885,-535.9274115,0.16921199,1949.830788,964.25,-2.27E-13,-1028.625,2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,0,0,0,2.71E-20,0,0,-5.55E-17,0,0,1.46E-18,0,0,5.55E-17,5.55E-17,0,0,1.49E-18,0,0,2.09E-06,-4.43E-07,1.65E-06,-7.02E-08,1.01E-08,1.38E-08,7.03E-05,-0.000150816,1.65E-06,8.13E-06,-0.002955631,-0.000734271,3.93E-05,1.74E-05,-0.005911262,-0.001468542,0.005911262
0.001725497,0.844696224,5.26E-05,0.999645592,0.00022552,0.026620297,0.000214953,0.999863141,-0.016542476,-0.026620384,0.016542335,0.999508732,0.278600625,0.672641563,-10.39570677,-0.129587504,0.991369104,-0.019858985,-0.99121059,-0.130052496,-0.024246946,-0.026620384,0.016542335,0.999508732,0.214905682,49.23125728,0.009432581,-0.043340522,0.026939215,1.627446715,0.025048581,-0.015569762,-0.940663747,-1.627467313,0.940630005,-0.058910274,16.21345909,40.02499029,35.48742323,-99.09064346,-13.02416346,-3.567772285,12.9985575,-99.16167551,0.488267822,-1.627467313,0.940630005,-0.058910274,19.11678502,7.748540331,2014.626278,-24.23104113,-200.0078646,146.9546324,195051.041,194979.2981,60.53510193,15.79681455,1541.484087,5897.44122,186.0024998,-339.3662433,1630.184856,-659.270299,0.01702432,5385.135506,102219.5832,537.6095723,97533.23328,4847.525934,4686.349966,0,0,5385.135506,102219.5832,107604.7187,-6.504662388,6.504662388,-3.64E-11,-286.0857848,1250.335785,-494.9837648,-533.6412352,0.185890567,1949.814109,964.25,1.14E-13,-1028.625,1.00E-20,1950,1.00E-20,4,6,4,6,30,6,1.11E-16,0,0,2.71E-20,0,0,0,0,0,1.38E-17,-1.73E-18,-1.73E-18,1.11E-16,1.11E-16,0,0,1.38E-17,1.73E-18,1.73E-18,4.03E-06,-1.34E-06,2.69E-06,-1.71E-07,-1.04E-08,-1.41E-08,8.23E-06,7.65E-05,2.69E-06,2.96E-05,0.000471105,-0.003052181,6.22E-05,6.59E-05,0.000942211,-0.006104362,0.006104362
0.001948056,0.893974644,6.27E-05,0.999600748,0.000253332,0.028253864,0.000240748,0.999847142,-0.017482388,-0.028253974,0.01748221,0.99944789,0.294827484,0.712754838,-10.36016937,-0.22791855,0.973397302,-0.023469699,-0.973270182,-0.228455826,-0.023517822,-0.028253974,0.01748221,0.99944789,0.229576962,49.18478777,0.010626294,-0.0462191,0.028604273,1.635020504,0.026469153,-0.016381299,-0.936474946,-1.635045032,0.93643455,-0.062600386,16.19389738,40.08694964,35.48583161,-97.29050336,-22.86809155,-3.643338628,22.8310002,-97.36383381,0.967897658,-1.635045032,0.93643455,-0.062600386,2.208738997,-0.696705323,113.5263532,-0.300822464,-67.34130576,244.8851869,-23.60007777,65.57295604,3.446364849,54.32277928,7065.171361,-5119.554725,-68.67112114,-31.94066695,-233.1216524,-4412.640587,0.018025751,5378.630844,102226.0879,540.2385113,97533.41277,4838.392332,4692.675134,0,0,5378.630844,102226.0879,107604.7187,-6.1989185,6.198918501,4.46E-11,-284.8259544,1249.075954,-497.316974,-531.308026,0.208718078,1949.791282,964.25,-1.14E-13,-1028.625,1.00E-20,1950,4.55E-13,4,6,4,6,30,6,0,0,0,-5.42E-20,0,0,-5.55E-17,1.11E-16,0,-1.06E-17,1.73E-18,-1.73E-18,1.11E-16,5.55E-17,1.11E-16,0,1.06E-17,1.73E-18,1.73E-18,2.25E-06,-6.05E-07,1.64E-06,5.52E-08,1.08E-08,1.46E-08,7.99E-05,-0.000159452,1.64E-06,-1.99E-05,-0.003309682,-0.00047967,4.17E-05,2.36E-05,-0.006619363,-0.000959341,0.006619363
0.002185703,0.943207186,7.39E-05,0.999553006,0.000282813,0.029894954,0.000267967,0.999830334,-0.018418232,-0.029895091,0.01841801,0.99938334,0.311034227,0.752929284,-10.32463361,-0.323959779,0.94568209,-0.027119112,-0.945598406,-0.324570734,-0.022304558,-0.029895091,0.01841801,0.99938334,0.245037861,49.13963115,0.011887115,-0.049128147,0.030274391,1.64247072,0.027890389,-0.01718732,-0.932539004,-1.642499592,0.932491192,-0.06631545,16.17328285,40.14715846,35.48415051,-94.51755012,-32.48314612,-3.645061475,32.43348995,-94.59136738,1.455164981,-1.642499592,0.932491192,-0.06631545,19.28836078,7.699092136,2023.777966,-24.2321136,-214.5705236,163.3047937,195060.7062,194963.6535,60.80419972,13.31776181,1385.172394,5238.096807,192.3257227,-328.8875027,978.5245612,-668.4969944,0.019027182,5372.431925,102232.2868,542.9048557,97533.5453,4829.527069,4698.741523,0,0,5372.431925,102232.2868,107604.7187,-6.516738135,6.516738135,1.91E-11,-283.6435019,1247.893502,-499.614678,-529.010322,0.22707013,1949.77293,964.25,-2.27E-13,-1028.625,1.00E-20,1950,1.00E-20,4,6,4,6,30,6,0,1.11E-16,-5.55E-17,-5.42E-20,1.73E-18,0,0,0,-5.55E-17,-2.22E-18,0,0,1.11E-16,0,1.11E-16,1.11E-16,2.28E-18,1.73E-18,0,3.96E-06,-1.21E-06,2.75E-06,-2.33E-07,-1.11E-08,-1.47E-08,5.94E-06,7.63E-05,2.75E-06,2.69E-05,0.000132282,-0.002777219,5.99E-05,6.13E-05,0.000264563,-0.005554439,0.005554439
0.002438777,0.992393775,8.65E-05,0.999502329,0.000313972,0.031543548,0.0002966,0.999812728,-0.01934994,-0.031543716,0.019349666,0.999315058,0.3272204,0.793165001,-10.2890996,-0.416750485,0.908500804,-0.030746105,-0.90847346,-0.417434881,-0.020593509,-0.031543716,0.019349666,0.999315058,0.260387063,49.09301348,0.013239835,-0.052080676,0.031954364,1.650007036,0.029294446,-0.017973742,-0.928215351,-1.650040807,0.928159121,-0.070054395,16.15281725,40.20931536,35.48234689,-90.79874632,-41.77319458,-3.598561821,41.71033108,-90.8716013,1.962043755,-1.650040807,0.928159121,-0.070054395,2.435331045,-0.765708629,125.3503356,-0.31916677,-76.25589575,279.9275048,-19.73082337,68.23535547,3.807532422,57.87308868,7278.188066,-6085.944628,-69.54438505,-43.6242422,-568.7592315,-4597.02237,0.020028612,5365.915187,102238.8036,545.5312888,97533.75433,4820.383898,4705.049231,0,0,5365.915187,102238.8036,107604.7188,-6.159676893,6.159676893,-1.46E-11,-282.3436218,1246.593622,-501.94064,-526.68436,0.250968953,1949.749031,964.25,1.14E-13,-1028.625,2.27E-13,1950,2.27E-13,4,6,4,6,30,6,0,-5.55E-17,0,5.42E-20,0,0,1.11E-16,0,0,9.00E-18,1.73E-18,0,1.11E-16,1.11E-16,5.55E-17,0,9.05E-18,1.73E-18,0,2.35E-06,-7.76E-07,1.58E-06,2.07E-07,1.14E-08,1.51E-08,8.25E-05,-0.000158033,1.58E-06,-5.10E-05,-0.00361099,-0.000159574,4.29E-05,3.02E-05,-0.007221979,-0.000319148,0.007221979
0.002707479,1.041534379,0.00010047,0.999448679,0.000346816,0.033199658,0.00032664,0.999794338,-0.020277454,-0.033199863,0.020277119,0.999243017,0.343385736,0.83346203,-10.25356744,-0.505362685,0.862225569,-0.034287377,-0.862268129,-0.506118471,-0.018378472,-0.033199863,0.020277119,0.999243017,0.276249071,49.04779282,0.014650308,-0.055065909,0.033639548,1.657481794,0.030699527,-0.018754614,-0.924162087,-1.657520928,0.924096565,-0.073820494,16.13166791,40.26960957,35.48046626,-86.17247621,-50.64505933,-3.473863639,50.5683162,-86.24219534,2.461702055,-1.657520928,0.924096565,-0.073820494,19.46431871,7.643523759,2032.802365,-24.22092173,-228.1832706,177.5342987,195070.4765,194948.2137,61.06972038,3.432178793,1073.380024,4577.062487,196.4383353,-317.7371012,310.6708011,-581.1461932,0.021030043,5359.75551,102244.9632,548.2304918,97533.85977,4811.525018,4711.103475,0,0,5359.75551,102244.9632,107604.7187,-6.520818849,6.520818849,-2.07E-10,-281.1264253,1245.376425,-504.2500278,-524.3749722,0.271015735,1949.728984,964.25,3.41E-13,-1028.625,1.00E-20,1950,-2.27E-12,4,6,4,6,30,6,0,0,0,0,0,0,-1.11E-16,0,0,7.48E-18,0,1.73E-18,1.11E-16,1.11E-16,0,0,7.48E-18,0,1.73E-18,3.95E-06,-1.08E-06,2.87E-06,-3.18E-07,-1.16E-08,-1.51E-08,-1.46E-06,7.83E-05,2.87E-06,2.64E-05,-0.00014772,-0.002441987,5.86E-05,5.64E-05,-0.00029544,-0.004883974,0.004883974
0.002992154,1.090628942,0.0001159,0.999392019,0.000381352,0.034863264,0.000358078,0.999775176,-0.021200708,-0.034863511,0.021200302,0.999167195,0.359529775,0.873820448,-10.21803722,-0.588910349,0.807319607,-0.037678281,-0.807446058,-0.589733498,-0.015660919,-0.034863511,0.021200302,0.999167195,0.29228727,49.00106303,0.016166436,-0.058092918,0.03533354,1.664976848,0.032085658,-0.019515306,-0.919708783,-1.665021958,0.919632839,-0.077608186,16.11028364,40.33191596,35.47844475,-80.68414338,-59.00999043,-3.298255539,58.9191903,-80.74895988,2.965639358,-1.665021958,0.919632839,-0.077608186,2.662459337,-0.830975769,137.4916125,-0.340428983,-87.69150457,316.965663,-16.77354807,71.39054296,4.177867174,58.84842485,7336.704607,-7040.796928,-68.11380718,-55.69427019,-913.201489,-4684.595944,0.022031474,5353.234691,102251.4841,550.854948,97534.09697,4802.379743,4717.387088,0,0,5353.234691,102251.4841,107604.7188,-6.125302414,6.125302414,2.01E-10,-279.7879256,1244.037926,-506.5677249,-522.0572751,0.295563948,1949.704436,964.25,-2.27E-13,-1028.625,-4.55E-13,1950,2.27E-12,4,6,4,6,30,6,0,0,-5.55E-17,0,-3.47E-18,0,1.11E-16,1.11E-16,-5.55E-17,8.13E-19,3.47E-18,0,1.11E-16,1.11E-16,1.11E-16,1.11E-16,8.13E-19,6.94E-18,0,2.40E-06,-9.51E-07,1.45E-06,3.82E-07,1.19E-08,1.53E-08,7.73E-05,-0.000145989,1.45E-06,-8.22E-05,-0.003847708,0.000214952,4.31E-05,3.70E-05,-0.007695417,0.000429903,0.007695417
0.003293003,1.139677422,0.000132873,0.99933231,0.000417587,0.036534377,0.000390904,0.999755254,-0.022119641,-0.036534673,0.022119153,0.999087564,0.375652247,0.91424031,-10.18250907,-0.666558319,0.744332571,-0.040853772,-0.744557066,-0.667442707,-0.012450241,-0.036534673,0.022119153,0.999087564,0.308551768,48.95575835,0.017729714,-0.061155145,0.037033083,1.672474956,0.033472753,-0.020270196,-0.915530791,-1.672526562,0.915443423,-0.081425294,16.08859764,40.39232219,35.47636038,-74.38994609,-66.78411894,-3.043655009,66.67911065,-74.44743067,3.446541804,-1.672526562,0.915443423,-0.081425294,19.64291759,7.58173598,2041.561587,-24.19595966,-240.1528401,189.9448184,195079.2682,194934.2857,61.32773762,-13.64360576,607.7259067,3944.171403,198.2625134,-306.3623869,-354.6249642,-395.2709117,0.023032904,5347.109389,102257.6094,553.5857995,97534.17714,4793.523589,4723.432218,0,0,5347.109389,102257.6094,107604.7188,-6.516157222,6.516157222,8.18E-12,-278.5335929,1242.783593,-508.8885703,-519.7364297,0.317327157,1949.682673,964.25,1.00E-20,-1028.625,2.27E-13,1950,-2.27E-13,4,6,4,6,30,6,-5.55E-17,1.11E-16,0,5.42E-20,0,0,1.11E-16,0,-5.55E-17,3.36E-18,0,2.60E-18,1.11E-16,1.67E-16,1.11E-16,5.55E-17,3.42E-18,0,2.60E-18,3.98E-06,-9.38E-07,3.05E-06,-4.20E-07,-1.20E-08,-1.52E-08,-1.27E-05,8.14E-05,3.05E-06,2.99E-05,-0.000358152,-0.002058668,5.85E-05,5.15E-05,-0.000716304,-0.004117337,0.004117337
0.003610375,1.188679781,0.000151471,0.999269514,0.000455528,0.038212976,0.000425109,0.999734587,-0.023034189,-0.038213326,0.023033608,0.999004101,0.39175269,0.954721666,-10.14698308,-0.737530623,0.67389508,-0.043749303,-0.674231653,-0.738467924,-0.008763782,-0.038213326,0.023033608,0.999004101,0.325284367,48.9089533,0.019413374,-0.064257164,0.038740172,1.679926166,0.034839565,-0.02100458,-0.910953298,-1.679984933,0.910853253,-0.085261685,16.06628751,40.45472893,35.4741155,-67.35188362,-73.88961377,-2.739133622,73.77078624,-67.40007429,3.915844915,-1.679984933,0.910853253,-0.085261685,2.891826989,-0.892443472,150.0825742,-0.365661572,-102.3201177,355.5711014,-15.47967853,75.57378571,4.561136729,58.2907274,7245.021809,-7955.04431,-64.34671436,-67.69700856,-1247.480086,-4674.965094,0.024034335,5340.593232,102264.1255,556.209432,97534.44018,4784.3838,4729.685337,0,0,5340.593232,102264.1255,107604.7187,-6.096359834,6.096359834,1.09E-11,-277.1579757,1241.407976,-511.1973534,-517.4276466,0.342104756,1949.657895,964.25,3.41E-13,-1028.625,1.00E-20,1950,1.00E-20,4,6,4,6,30,6,-5.55E-17,0,0,0,-3.47E-18,0,0,-5.55E-17,0,1.14E-17,0,1.73E-18,5.55E-17,5.55E-17,5.55E-17,0,1.14E-17,3.47E-18,1.73E-18,2.40E-06,-1.12E-06,1.28E-06,5.74E-07,1.22E-08,1.53E-08,6.47E-05,-0.000123828,1.28E-06,-0.000110604,-0.004010291,0.000630722,4.20E-05,4.37E-05,-0.008020583,0.001261443,0.008020583
0.003944473,1.237635967,0.000171773,0.999203592,0.000495181,0.03989907,0.000460683,0.999713188,-0.023944288,-0.039899484,0.023943599,0.998916781,0.407830831,0.995264585,-10.11145936,-0.801118273,0.596712373,-0.046301802,-0.597174634,-0.802097904,-0.004626861,-0.039899484,0.023943599,0.998916781,0.341958198,48.86354473,0.021132965,-0.067397123,0.040453317,1.687445123,0.03620675,-0.021732641,-0.906643105,-1.687511635,0.906529234,-0.089129691,16.04405574,40.51527369,35.47182271,-59.64173726,-80.25527825,-2.358571183,80.12308797,-59.67808713,4.346176866,-1.687511635,0.906529234,-0.089129691,19.8223462,7.513825245,2049.927058,-24.15605856,-249.8652314,201.0287832,195086.0963,194923.0611,61.57458951,-36.8913699,-4.501213163,3368.55179,197.8094302,-295.2162333,-998.483755,-112.5744992,0.025035765,5334.496872,102270.2219,558.9701002,97534.49788,4775.526772,4735.724,0,0,5334.496872,102270.2219,107604.7188,-6.502261977,6.502261977,9.09E-13,-275.8640865,1240.114086,-513.5290324,-515.0959676,0.365593193,1949.634407,964.25,1.14E-13,-1028.625,-2.27E-13,1950,4.55E-13,4,6,4,6,30,6,0,1.11E-16,-5.55E-17,0,-3.47E-18,1.73E-18,0,1.11E-16,-5.55E-17,2.61E-17,0,-1.73E-18,1.11E-16,0,2.22E-16,1.11E-16,2.61E-17,3.47E-18,3.47E-18,4.08E-06,-8.05E-07,3.27E-06,-5.34E-07,-1.23E-08,-1.50E-08,-2.59E-05,8.37E-05,3.27E-06,3.86E-05,-0.000490766,-0.001641338,5.95E-05,4.66E-05,-0.000981532,-0.003282675,0.003282675
