xi, x, y, z
5.799999999999999600e-01, 2.803839346621455064e+00, -2.131047182245592975e+00, 0.000000000000000000e+00
5.849999999999999645e-01, 2.824117507906080515e+00, -2.155042098977170806e+00, 0.000000000000000000e+00
5.899999999999999689e-01, 2.844461580220773111e+00, -2.178981157074301844e+00, 0.000000000000000000e+00
5.949999999999999734e-01, 2.864875275934146703e+00, -2.202860870861639064e+00, 0.000000000000000000e+00
5.999999999999999778e-01, 2.885362291193318995e+00, -2.226677710003552413e+00, 0.000000000000000000e+00
6.049999999999999822e-01, 2.905926304663643212e+00, -2.250428097030850338e+00, 0.000000000000000000e+00
6.099999999999999867e-01, 2.926570976206944952e+00, -2.274108404864129351e+00, 0.000000000000000000e+00
6.149999999999999911e-01, 2.947299945495519768e+00, -2.297714954335285498e+00, 0.000000000000000000e+00
6.199999999999999956e-01, 2.968116830554981878e+00, -2.321244011704103549e+00, 0.000000000000000000e+00
6.250000000000000000e-01, 2.989025226238659627e+00, -2.344691786178066284e+00, 0.000000000000000000e+00
6.300000000000000044e-01, 3.010028702622827179e+00, -2.368054427428356146e+00, 0.000000000000000000e+00
6.350000000000000089e-01, 3.031130803323453637e+00, -2.391328023108281187e+00, 0.000000000000000000e+00
6.400000000000000133e-01, 3.052335043729071273e+00, -2.414508596373604377e+00, 0.000000000000000000e+00
6.450000000000000178e-01, 3.073644909146124871e+00, -2.437592103406513111e+00, 0.000000000000000000e+00
6.500000000000000222e-01, 3.095063852852852460e+00, -2.460574430944826751e+00, 0.000000000000000000e+00
6.550000000000000266e-01, 3.116595294057715737e+00, -2.483451393818262076e+00, 0.000000000000000000e+00
6.600000000000000311e-01, 3.138242615758354503e+00, -2.506218732493765255e+00, 0.000000000000000000e+00
6.650000000000000355e-01, 3.160009162496995927e+00, -2.528872110632122805e+00, 0.000000000000000000e+00
6.700000000000000400e-01, 3.181898238008193491e+00, -2.551407112658284237e+00, 0.000000000000000000e+00
6.750000000000000444e-01, 3.203913102754751829e+00, -2.573819241348059617e+00, 0.000000000000000000e+00
6.800000000000000488e-01, 3.226056971347664337e+00, -2.596103915434119891e+00, 0.000000000000000000e+00
6.850000000000000533e-01, 3.248333009845848718e+00, -2.618256467234424179e+00, 0.000000000000000000e+00
6.900000000000000577e-01, 3.270744332931482035e+00, -2.640272140306562765e+00, 0.000000000000000000e+00
6.950000000000000622e-01, 3.293294000956660916e+00, -2.662146087131652461e+00, 0.000000000000000000e+00
