time,total_energy,energy_increment,external_power,tip_velocity_B_1,tip_velocity_B_2,tip_velocity_B_3,tip_position_I_1,tip_position_I_2,tip_position_I_3,mid_constraint_1,mid_constraint_2,mid_constraint_3,mid_constraint_4,mid_constraint_5,mid_constraint_6,mid_constraint_norm,drift_K_1,drift_K_2,drift_K_3,Gamma_1,Gamma_2,Gamma_3
0.187,0.0918609815584018,1.2490009027033e-16,-0,1.81332148177317,1.90485445544341,0.178100316747562,0.998568950412627,0.0310756277767296,0.0294598528564143,1.99840144432528e-15,1.55431223447522e-15,0,2.92734586571086e-18,-5.55111512312578e-17,3.46944695195361e-17,2.53254587686004e-15,1.46123963504016e-15,2.11758556470829e-15,5.66342513209213e-15,8.33441294466386e-16,1.19710546348431e-15,7.04001997077147e-15
0.188,0.0918609815584017,4.16333634234434e-17,-0,1.69874584501089,1.76191757077059,0.17236024356786,0.998741546193383,0.0293200835590837,0.027625752821659,1.99840144432528e-15,1.66533453693773e-15,1.11022302462516e-16,2.92734586571086e-18,-5.20417042793042e-17,3.81639164714898e-17,2.60450509638619e-15,1.46234494973056e-15,2.10687711587138e-15,5.66318517863863e-15,8.72882085747122e-16,1.27250294519708e-15,7.64861279048227e-15
0.189,0.0918609815584017,2.77555756156289e-17,-0,1.59264370214258,1.62040067575428,0.162325014920202,0.998908330730593,0.0276743049573228,0.0259346227529168,1.99840144432528e-15,1.55431223447522e-15,1.11022302462516e-16,3.03576608295941e-18,-5.20417042793042e-17,3.12250225675825e-17,2.53485963387702e-15,1.45389809017824e-15,2.1026651233989e-15,5.66291586104351e-15,8.5639155123298e-16,1.24811996481928e-15,7.96560842470957e-15
0.19,0.0918609815584017,5.55111512312578e-17,-0,1.49564613577811,1.48393137341875,0.147645893855394,0.99906655459805,0.0261308531961879,0.0243820851989478,2.1094237467878e-15,1.55431223447522e-15,1.11022302462516e-16,2.92734586571086e-18,-4.85722573273506e-17,3.12250225675825e-17,2.62320869413124e-15,1.45462965413995e-15,2.1024369069178e-15,5.66401591249288e-15,8.662575612978e-16,1.21917667539804e-15,8.28098192244446e-15
0.191,0.0918609815584017,8.32667268468867e-17,-0,1.40647184679904,1.35974396397331,0.12824635260648,0.999212783688645,0.024680627733442,0.0229602287450018,2.1094237467878e-15,1.55431223447522e-15,1.11022302462516e-16,3.25260651745651e-18,-5.20417042793042e-17,3.46944695195361e-17,2.62331920323174e-15,1.47155506152085e-15,2.11310012390899e-15,5.66561382536261e-15,8.5978476435526e-16,1.23093275898456e-15,8.8913200570673e-15
0.192,0.0918609815584018,8.32667268468867e-17,-0,1.3305835593075,1.24695652890485,0.104251238853567,0.999343184813347,0.0233127481252405,0.0216575149186526,1.99840144432528e-15,1.55431223447522e-15,1.11022302462516e-16,3.25260651745651e-18,-5.55111512312578e-17,3.46944695195361e-17,2.53497861532207e-15,1.47171532722856e-15,2.12444010180622e-15,5.66505812351283e-15,8.30430723609733e-16,1.22306951799968e-15,8.04136077220705e-15
0.193,0.0918609815584017,6.93889390390723e-17,-0,1.2668824740188,1.14970506556838,0.0761130676570524,0.999453888314163,0.02201527994516,0.0204595018685758,1.99840144432528e-15,1.66533453693773e-15,1.11022302462516e-16,3.46944695195361e-18,-5.3776427755281e-17,3.64291929955129e-17,2.60451616074649e-15,1.47593771899119e-15,2.13624667743214e-15,5.66503122875537e-15,8.65432776043055e-16,1.18760223826825e-15,7.93998682615858e-15
0.194,0.0918609815584016,2.77555756156289e-17,-0,1.21315078597529,1.0689437570269,0.0443093652648591,0.999541298215109,0.0207760568127382,0.0193510653514713,2.1094237467878e-15,1.55431223447522e-15,1.11022302462516e-16,3.52365706057789e-18,-5.55111512312578e-17,3.64291929955129e-17,2.62341418909941e-15,1.47414095705115e-15,2.14575606650589e-15,5.6649716467813e-15,8.71501594746731e-16,1.20549240734654e-15,8.89985031541683e-15
0.195,0.0918609815584017,0,-0,1.17488737168743,1.00184448294863,0.00944976444854076,0.999602332377059,0.0195826012308758,0.0183164002627218,1.99840144432528e-15,1.66533453693773e-15,1.11022302462516e-16,3.57786716920216e-18,-5.55111512312578e-17,3.64291929955129e-17,2.60455270236367e-15,1.48106812254545e-15,2.13975697845719e-15,5.6656057901728e-15,8.68143427551925e-16,1.20091614359756e-15,8.93440726735853e-15
0.196,0.0918609815584017,2.77555756156289e-17,-0,1.14862398456295,0.956258633960212,-0.0276280911087379,0.999634761228921,0.0184211498999173,0.0173374120517067,1.99840144432528e-15,1.66533453693773e-15,1.11022302462516e-16,3.57786716920216e-18,-5.3776427755281e-17,3.64291929955129e-17,2.6045163074285e-15,1.49558057275337e-15,2.14913937372382e-15,5.66472374952035e-15,8.55548763810124e-16,1.19293164294923e-15,8.1219093636408e-15
0.197,0.0918609815584016,1.38777878078145e-17,-0,1.14160762787128,0.934240095267325,-0.0658574993195777,0.999637626909556,0.0172751130489589,0.0163920452483705,2.1094237467878e-15,1.55431223447522e-15,1.11022302462516e-16,3.6049722235143e-18,-5.55111512312578e-17,3.81639164714898e-17,2.62343896167833e-15,1.49467612746391e-15,2.13399390528009e-15,5.66523640799739e-15,8.67454937098607e-16,1.20374924454723e-15,8.45657322412494e-15
0.198,0.0918609815584016,1.38777878078145e-17,-0,1.15799295171376,0.941625467761444,-0.10396491052705,0.999611654940598,0.0161236820457305,0.0154525478004446,1.99840144432528e-15,1.55431223447522e-15,2.22044604925031e-16,3.63207727782644e-18,-5.55111512312578e-17,3.81639164714898e-17,2.54231190570981e-15,1.48878907956603e-15,2.15496865895342e-15,5.66458354288558e-15,8.60727076638408e-16,1.20711957021618e-15,8.65965063144103e-15
0.199,0.0918609815584016,1.38777878078145e-17,-0,1.1975017558823,0.983615942364523,-0.140513164730663,0.99955946804019,0.0149429509392105,0.0144871702260411,1.99840144432528e-15,1.55431223447522e-15,1.11022302462516e-16,3.65918233213858e-18,-5.55111512312578e-17,3.90312782094782e-17,2.53504223333061e-15,1.47661447724623e-15,2.15801569603325e-15,5.6643337396705e-15,8.74404859470214e-16,1.20385237395495e-15,8.50458193419723e-15
0.2,0.0918609815584017,1.38777878078145e-17,-0,1.26213430035738,1.05339524019531,-0.174151788488331,0.999485436665404,0.013708564505576,0.0134646965555986,2.1094237467878e-15,1.66533453693773e-15,1.11022302462516e-16,3.63207727782644e-18,-5.63785129692462e-17,3.81639164714898e-17,2.69072143268388e-15,1.50847507330426e-15,2.15767076253133e-15,5.66429994664936e-15,8.68281338340721e-16,1.21908953988252e-15,8.30851925331227e-15
0.201,0.0918609815584016,2.77555756156289e-17,-0,1.34948019914607,1.14987051321419,-0.203745431849379,0.999395295529031,0.0123972880929884,0.0123570406645694,2.1094237467878e-15,1.55431223447522e-15,1.11022302462516e-16,3.68628738645072e-18,-5.55111512312578e-17,3.81639164714898e-17,2.62343907467695e-15,1.49354812547929e-15,2.1652570506332e-15,5.66350733419606e-15,8.83425341341022e-16,1.20137362584945e-15,8.56811517313771e-15
0.202,0.0918609815584016,5.55111512312578e-17,-0,1.4561588057273,1.27252402503156,-0.228370292161019,0.999295728766019,0.0109873572265327,0.0111389326184404,2.1094237467878e-15,1.55431223447522e-15,1.11022302462516e-16,3.76082628580909e-18,-5.55111512312578e-17,3.72965547335014e-17,2.623426706069e-15,1.50029651503113e-15,2.14978161411653e-15,5.66461602090761e-15,8.89065270419652e-16,1.17769771041038e-15,7.08930867269522e-15
0.203,0.0918609815584017,0,-0,1.58612516925221,1.41548702949904,-0.247285003658828,0.999193957721644,0.00945831962859436,0.00978674196451856,2.1094237467878e-15,1.55431223447522e-15,1.11022302462516e-16,3.77564936238604e-18,-5.57279916657549e-17,3.75133951679985e-17,2.62343441633214e-15,1.5025254752611e-15,2.16229342422512e-15,5.66415501629471e-15,8.91095616365243e-16,1.1682455501929e-15,7.6581249612764e-15
0.204,0.0918609815584017,0,-0,1.73071395166131,1.57796658682235,-0.259884162548226,0.999097115676005,0.00779172771471871,0.00828078168768043,2.22044604925031e-15,1.55431223447522e-15,1.11022302462516e-16,3.84347982697662e-18,-5.56195714485064e-17,3.781832702901e-17,2.71350910564887e-15,1.49668062446658e-15,2.17772949034391e-15,5.6644338217637e-15,8.81033839524637e-16,1.17970128738041e-15,7.28815119671649e-15
0.205,0.0918609815584017,4.16333634234434e-17,-0,1.88774958292098,1.75010187674868,-0.266025243989484,0.999011459335364,0.00597349215792036,0.00660802064953995,2.22044604925031e-15,1.55431223447522e-15,1.11022302462516e-16,3.89211639263351e-18,-5.55111512312578e-17,3.77302356024956e-17,2.71350572851328e-15,1.4813396830873e-15,2.1880939464782e-15,5.66359598803537e-15,8.70901597191237e-16,1.20044492494504e-15,7.67329982861393e-15
0.206,0.0918609815584017,0,-0,2.05739286210606,1.9272999261627,-0.265828939313378,0.998941990891539,0.00399279113946323,0.00476017059862423,2.1094237467878e-15,1.66533453693773e-15,1.11022302462516e-16,3.89465749147527e-18,-5.5944832100252e-17,3.81639164714898e-17,2.69071274798892e-15,1.4974987258097e-15,2.17772842967638e-15,5.66483978142305e-15,8.7600399781509e-16,1.19742253673669e-15,7.60391336210611e-15
0.207,0.0918609815584017,0,-0,2.22861998104269,2.11151740664941,-0.259803724057988,0.998892055369923,0.00184203458688798,0.00273251588402352,2.22044604925031e-15,1.66533453693773e-15,1.11022302462516e-16,3.88957529379175e-18,-5.55111512312578e-17,3.81639164714898e-17,2.77859655769247e-15,1.48281229101722e-15,2.20303235541649e-15,5.66405785842207e-15,8.99041675428053e-16,1.17758256559961e-15,7.09435987603412e-15
0.208,0.0918609815584017,5.55111512312578e-17,-0,2.4049458376808,2.28894252673049,-0.248796645066846,0.998862860167058,-0.000482176665798208,0.000525605858755,2.22044604925031e-15,1.77635683940025e-15,1.11022302462516e-16,3.91668034810388e-18,-5.63785129692462e-17,3.72965547335014e-17,2.84653036875843e-15,1.48153211464151e-15,2.17931485914781e-15,5.66332867472889e-15,9.05090648857999e-16,1.18513436739493e-15,7.56964314439137e-15
0.209,0.0918609815584018,1.38777878078145e-17,-0,2.57884862236399,2.46271778178708,-0.233847089416669,0.998853514654561,-0.00297955311398604,-0.00185673327027908,2.1094237467878e-15,1.77635683940025e-15,1.11022302462516e-16,3.91668034810388e-18,-5.55111512312578e-17,3.81639164714898e-17,2.76079543408359e-15,1.46240912707095e-15,2.18176333682328e-15,5.66297768123435e-15,9.00723948524745e-16,1.13852315345291e-15,6.799436263471e-15
0.21,0.0918609815584017,2.77555756156289e-17,-0,2.74709269030956,2.63625910408781,-0.215952037493115,0.998861331136565,-0.0056479465855987,-0.0044104997229368,2.1094237467878e-15,1.77635683940025e-15,1.11022302462516e-16,3.84891771232354e-18,-5.63785129692462e-17,3.64291929955129e-17,2.76078948002829e-15,1.44053803911695e-15,2.17770966954009e-15,5.66489193286083e-15,9.25008768198394e-16,1.16625972200441e-15,7.15361934535953e-15
0.211,0.0918609815584018,2.77555756156289e-17,-0,2.91674283603628,2.80038174092878,-0.19612881491332,0.99888194730352,-0.00848410893404421,-0.00713216591230085,2.1094237467878e-15,1.77635683940025e-15,1.11022302462516e-16,3.87602276663568e-18,-5.55111512312578e-17,3.81639164714898e-17,2.76079537670294e-15,1.43374162319716e-15,2.17216293294623e-15,5.66455941626706e-15,8.9913061116752e-16,1.15100377875976e-15,6.95297943992578e-15
0.212,0.0918609815584018,2.77555756156289e-17,-0,3.07616354368664,2.96760903653826,-0.175282760964603,0.998909390865647,-0.0114833541647415,-0.0100191498610671,2.1094237467878e-15,1.77635683940025e-15,1.11022302462516e-16,3.8218126580114e-18,-5.3776427755281e-17,3.81639164714898e-17,2.76076096592859e-15,1.47764482161007e-15,2.19891135118176e-15,5.66546335586862e-15,9.03722879648349e-16,1.13451709030948e-15,6.72922468434758e-15
0.213,0.0918609815584018,2.77555756156289e-17,-0,3.22881867842705,3.12840626680169,-0.154208344259921,0.998936155608707,-0.0146392635074223,-0.0130679894275705,2.1094237467878e-15,1.77635683940025e-15,2.22044604925031e-16,3.90312782094782e-18,-5.72458747072346e-17,3.81639164714898e-17,2.76751960789275e-15,1.44709091070551e-15,2.17189133057589e-15,5.66525798233144e-15,9.17416685074856e-16,1.14534768552769e-15,6.98856513496904e-15
0.214,0.0918609815584019,1.38777878078145e-17,-0,3.37306443757414,3.27658599293432,-0.133660126622509,0.998953400350789,-0.0179420111042886,-0.0162718284612857,1.99840144432528e-15,1.77635683940025e-15,2.22044604925031e-16,3.84891771232354e-18,-5.3776427755281e-17,3.64291929955129e-17,2.68376406649201e-15,1.46726372659302e-15,2.17207142034421e-15,5.66580266223306e-15,9.15589701550604e-16,1.14320360311928e-15,6.57684162854648e-15
0.215,0.0918609815584019,1.38777878078145e-17,-0,3.49655878286079,3.41986146117583,-0.114602772896626,0.998951369812559,-0.0213785033846186,-0.0196206325503551,2.1094237467878e-15,1.77635683940025e-15,2.22044604925031e-16,3.90312782094782e-18,-5.72458747072346e-17,3.46944695195361e-17,2.76747393876901e-15,1.47332198113528e-15,2.19744817892678e-15,5.66582767815121e-15,9.06618852033082e-16,1.13001342666462e-15,6.80204165026805e-15
0.216,0.0918609815584019,4.16333634234434e-17,-0,3.61097822852142,3.54723625965901,-0.0978207503725337,0.998919884154219,-0.0249343928026243,-0.02310346633695,2.1094237467878e-15,1.77635683940025e-15,2.22044604925031e-16,4.22838847269347e-18,-5.89805981832114e-17,3.46944695195361e-17,2.76751084323422e-15,1.47943953700882e-15,2.18444404739895e-15,5.66513326172189e-15,9.19487574360827e-16,1.16609254963137e-15,6.42162297221207e-15
0.217,0.0918609815584018,9.71445146547012e-17,-0,3.71259119033476,3.66793436156803,-0.0837021091706981,0.998848787231703,-0.0285962867326289,-0.0267113274210973,2.1094237467878e-15,1.77635683940025e-15,3.33066907387547e-16,4.22838847269347e-18,-5.89805981832114e-17,3.12250225675825e-17,2.77858189036395e-15,1.45452296513794e-15,2.15783180965582e-15,5.66493850941142e-15,9.26139863652583e-16,1.18062085450552e-15,6.96537769363929e-15
0.218,0.0918609815584017,9.71445146547012e-17,-0,3.79780497058461,3.78877521341837,-0.0721991015690403,0.9987281410764,-0.0323520193113403,-0.0304379327747917,2.1094237467878e-15,1.77635683940025e-15,2.22044604925031e-16,4.22838847269347e-18,-6.24500451351651e-17,3.46944695195361e-17,2.76758695700683e-15,1.42505527466404e-15,2.15884835470279e-15,5.66511677444319e-15,9.62504837100765e-16,1.19804200732229e-15,7.28867968743157e-15
0.219,0.0918609815584017,8.32667268468867e-17,-0,3.8793157558505,3.89193507890225,-0.0632785568882972,0.998548348103256,-0.0361896373075677,-0.034275498734249,2.1094237467878e-15,1.77635683940025e-15,3.33066907387547e-16,4.33680868994202e-18,-5.89805981832114e-17,3.12250225675825e-17,2.77858205747087e-15,1.45940755510966e-15,2.17630582879953e-15,5.66628757799181e-15,9.51760761979131e-16,1.16977172576635e-15,6.90812803196224e-15
0.22,0.0918609815584016,4.16333634234434e-17,-0,3.94296595758382,3.99398053652931,-0.0566101284635436,0.998300452275398,-0.0400968293599571,-0.0382148959301709,1.99840144432528e-15,1.66533453693773e-15,3.33066907387547e-16,4.33680868994202e-18,-5.89805981832114e-17,3.46944695195361e-17,2.62346759890085e-15,1.47504307473157e-15,2.17674470935885e-15,5.66506061959327e-15,9.76204847006495e-16,1.18223417366286e-15,6.66000806029494e-15
0.221,0.0918609815584016,4.16333634234434e-17,-0,3.99586181025582,4.08516277858009,-0.0517898229636513,0.997976418012494,-0.0440613146735428,-0.0422465011095176,2.1094237467878e-15,1.77635683940025e-15,3.33066907387547e-16,4.33680868994202e-18,-6.24500451351651e-17,3.46944695195361e-17,2.77869902138667e-15,1.46190771587533e-15,2.12314210527977e-15,5.66390202102053e-15,9.65949759716158e-16,1.16490976161828e-15,7.17968663296061e-15
0.222,0.0918609815584017,1.38777878078145e-17,-0,4.04289696695346,4.16077885510412,-0.0478985205717696,0.997569482941859,-0.0480705950384552,-0.0463593095435346,2.1094237467878e-15,1.66533453693773e-15,2.22044604925031e-16,4.33680868994202e-18,-5.89805981832114e-17,2.77555756156289e-17,2.69751355156107e-15,1.43143720009905e-15,2.13462342201312e-15,5.66546211368356e-15,9.46737157376513e-16,1.20097941358831e-15,6.83542686676073e-15
0.223,0.0918609815584016,1.66533453693773e-16,-0,4.06682061287045,4.22908478815347,-0.0441440195887406,0.99707470956293,-0.0521108306842074,-0.0505391966236067,2.22044604925031e-15,1.66533453693773e-15,3.33066907387547e-16,4.33680868994202e-18,-6.93889390390723e-17,3.46944695195361e-17,2.79654978166516e-15,1.46520401460896e-15,2.19089650001486e-15,5.66282191465278e-15,9.90416304896141e-16,1.18236551327573e-15,6.88215154848587e-15
0.224,0.0918609815584018,0,-0,4.0827384214609,4.27190731246435,-0.0395935613752207,0.996489551453902,-0.0561662647053953,-0.0547678374430317,2.22044604925031e-15,1.66533453693773e-15,4.44089209850063e-16,4.33680868994202e-18,-6.93889390390723e-17,3.46944695195361e-17,2.81193391509118e-15,1.46504483565243e-15,2.20752385787091e-15,5.66551999183365e-15,1.02461767836784e-15,1.20466196646566e-15,7.15227309593658e-15
0.225,0.0918609815584018,6.93889390390723e-17,-0,4.08164046616839,4.29645246532066,-0.033581425220493,0.995813978864059,-0.0602204170549943,-0.0590252186025517,2.22044604925031e-15,1.66533453693773e-15,3.33066907387547e-16,3.46944695195361e-18,-6.24500451351651e-17,4.16333634234434e-17,2.79647970214252e-15,1.45273709408241e-15,2.1778448841312e-15,5.65914861151704e-15,1.04118153697677e-15,1.15052583907124e-15,8.07429683387127e-15
0.226,0.0918609815584017,1.38777878078145e-17,-0,4.05657605422041,4.29987716253236,-0.0253394660589727,0.995050894197366,-0.0642552637818167,-0.0632876799518997,2.22044604925031e-15,1.66533453693773e-15,3.33066907387547e-16,3.46944695195361e-18,-6.93889390390723e-17,4.16333634234434e-17,2.79664326313148e-15,1.47681320761159e-15,2.19293596609271e-15,5.65956485249203e-15,1.07905665545231e-15,1.14651081975386e-15,7.94856884222779e-15
0.227,0.0918609815584017,2.08166817117217e-16,-0,4.01757218277379,4.26483813656448,-0.0147229464339103,0.994206777625726,-0.0682496888882397,-0.0675264507158795,2.1094237467878e-15,1.77635683940025e-15,3.33066907387547e-16,3.90312782094782e-18,-6.24500451351651e-17,4.16333634234434e-17,2.77879367868274e-15,1.46864617699733e-15,2.17425824348005e-15,5.65748932045016e-15,1.0977881942851e-15,1.14726952181655e-15,7.8061291988049e-15
0.228,0.0918609815584015,1.38777878078145e-16,-0,3.94870868860015,4.20292305721568,-0.00150645448682751,0.993291809406485,-0.0721807159526189,-0.0717096926831575,2.1094237467878e-15,1.66533453693773e-15,4.44089209850063e-16,3.90312782094782e-18,-6.93889390390723e-17,4.85722573273506e-17,2.72532790929546e-15,1.51874832215645e-15,2.14707120663423e-15,5.65893534582212e-15,1.07167792490203e-15,1.04392769182459e-15,8.0794950279729e-15
0.229,0.0918609815584014,1.38777878078145e-17,-0,3.85610751418185,4.10810996204172,0.0141303538514242,0.992319569772782,-0.0760248964416542,-0.0758051645343779,2.1094237467878e-15,1.77635683940025e-15,4.44089209850063e-16,3.46944695195361e-18,-5.55111512312578e-17,4.16333634234434e-17,2.79412853187263e-15,1.46906029005703e-15,2.19988646108185e-15,5.65359702896743e-15,1.10428584380542e-15,1.02534521359221e-15,8.09673480873531e-15
0.23,0.0918609815584014,1.94289029309402e-16,-0,3.74661567398974,3.97885073359587,0.0321986148069351,0.991306283659412,-0.0797598483475365,-0.0797829876181338,2.1094237467878e-15,1.77635683940025e-15,4.44089209850063e-16,4.33680868994202e-18,-6.93889390390723e-17,4.16333634234434e-17,2.79443990102169e-15,1.51174496595178e-15,2.17043302516872e-15,5.6583679585341e-15,1.11186674581746e-15,9.3064863538725e-16,8.99156426599082e-15
0.231,0.0918609815584012,7.7715611723761e-16,-0,3.61070927848979,3.83586304862953,0.0526930636454448,0.990269429916557,-0.0833666310113027,-0.0836192933403219,2.1094237467878e-15,1.77635683940025e-15,4.44089209850063e-16,4.33680868994202e-18,-6.93889390390723e-17,4.16333634234434e-17,2.79443990102169e-15,1.54397139591098e-15,2.21091469352231e-15,5.66589328440078e-15,1.15975780270248e-15,1.11587950193225e-15,8.29325266719755e-15
0.232,0.0918609815584004,3.05311331771918e-16,-0,3.4632059386136,3.6682000255321,0.0758556580184619,0.989227049717289,-0.086829270345567,-0.0872956019261472,2.1094237467878e-15,1.77635683940025e-15,4.44089209850063e-16,5.20417042793042e-18,-6.93889390390723e-17,3.46944695195361e-17,2.79434661507259e-15,1.54867966603621e-15,2.13648098915281e-15,5.67259220617262e-15,1.23759217970355e-15,9.92305519092491e-16,9.10932748406219e-15
0.233,0.0918609815584007,1.80411241501588e-16,-0,3.29931171495631,3.48230080351713,0.101450581396608,0.988197763493623,-0.0901331637794713,-0.0907953240850839,2.1094237467878e-15,1.77635683940025e-15,4.44089209850063e-16,4.33680868994202e-18,-6.24500451351651e-17,3.46944695195361e-17,2.79418143880526e-15,1.5747963702769e-15,2.16377176407593e-15,5.66892736063876e-15,1.09877002848063e-15,1.17104614038245e-15,7.76417269458236e-15
0.234,0.0918609815584005,5.13478148889135e-16,-0,3.11332569214559,3.28488923333831,0.129083485440938,0.987200339229974,-0.0932642972232102,-0.0941034722436342,2.1094237467878e-15,1.66533453693773e-15,4.44089209850063e-16,5.20417042793042e-18,-6.93889390390723e-17,3.46944695195361e-17,2.72511807160739e-15,1.50242060598324e-15,2.17889754932233e-15,5.66786043813734e-15,1.2047742365886e-15,1.11907527191925e-15,7.93804610218797e-15
0.235,0.0918609815584,1.11022302462516e-16,-0,2.92236235537294,3.06685008824786,0.158068118570675,0.986252703860429,-0.0962105927572579,-0.0972076410237413,2.1094237467878e-15,1.77635683940025e-15,4.44089209850063e-16,4.33680868994202e-18,-6.24500451351651e-17,3.46944695195361e-17,2.79418143880526e-15,1.56659052182748e-15,2.17105689286382e-15,5.65865161641418e-15,1.22041160178656e-15,1.17496049543488e-15,7.94822961644857e-15
0.236,0.0918609815583999,8.32667268468867e-17,-0,2.71532835960485,2.84784137794359,0.187886347246383,0.985370659647698,-0.0989630676776734,-0.100100393421496,2.1094237467878e-15,1.77635683940025e-15,4.44089209850063e-16,3.46944695195361e-18,-6.24500451351651e-17,3.46944695195361e-17,2.79418022720732e-15,1.56547658464498e-15,2.09459186207836e-15,5.65555473951693e-15,1.23948390345487e-15,1.13584936895787e-15,8.10286940213875e-15
0.237,0.0918609815583998,1.80411241501588e-16,-0,2.50402954191144,2.62326059845756,0.217895234598149,0.984567361888175,-0.101515927632442,-0.102778617720747,2.1094237467878e-15,1.77635683940025e-15,5.55111512312578e-16,3.46944695195361e-18,-6.24500451351651e-17,3.46944695195361e-17,2.8139610350737e-15,1.51462123046917e-15,2.13571366184364e-15,5.65915460717078e-15,1.20506970141119e-15,1.10972743747974e-15,8.0660396111916e-15
0.238,0.0918609815583997,4.16333634234434e-17,-0,2.29196352389328,2.39505585888516,0.247498876345725,0.983853272979306,-0.103866459550109,-0.105241519593293,2.22044604925031e-15,1.77635683940025e-15,4.44089209850063e-16,3.46944695195361e-18,-6.93889390390723e-17,4.16333634234434e-17,2.87916649461154e-15,1.52527207803355e-15,2.21125474181088e-15,5.66817805914395e-15,1.2771596990022e-15,1.15678242875346e-15,8.31004900454423e-15
0.239,0.0918609815583997,2.77555756156289e-16,-0,2.07796364231961,2.17490454793191,0.276024642837808,0.983235522058579,-0.106015395505236,-0.107491962065261,2.22044604925031e-15,1.77635683940025e-15,4.44089209850063e-16,2.60208521396521e-18,-6.24500451351651e-17,4.85722573273506e-17,2.87911541067519e-15,1.54038951511128e-15,2.15898343768686e-15,5.64343370057096e-15,1.32873103750681e-15,1.00651897411053e-15,8.8617689566111e-15
0.24,0.0918609815584,5.55111512312578e-17,-0,1.87184068460282,1.96085073036376,0.303003508814579,0.982717516540979,-0.107967150714644,-0.109537130006205,2.22044604925031e-15,1.66533453693773e-15,4.44089209850063e-16,2.60208521396521e-18,-6.93889390390723e-17,4.16333634234434e-17,2.81202594876231e-15,1.50126187416933e-15,2.18149246362809e-15,5.65763894697766e-15,1.30213381447252e-15,1.11117517643741e-15,8.28409780980171e-15
0.241,0.0918609815584,8.32667268468867e-17,-0,1.67476983541936,1.75446509715678,0.327827088640023,0.982299684393414,-0.109728884962309,-0.111385594295988,2.33146835171283e-15,1.77635683940025e-15,4.44089209850063e-16,1.73472347597681e-18,-6.93889390390723e-17,5.55111512312578e-17,2.96585617390078e-15,1.57605188929515e-15,2.22152321388657e-15,5.66562202268395e-15,1.36085212110625e-15,1.0452035674462e-15,8.41561685385811e-15
0.242,0.0918609815584001,3.60822483003176e-16,-0,1.48361404514683,1.56154746505898,0.349941239780878,0.981980034247238,-0.111309114559194,-0.113046440785094,2.33146835171283e-15,1.66533453693773e-15,4.44089209850063e-16,1.73472347597681e-18,-6.24500451351651e-17,5.55111512312578e-17,2.90056607002415e-15,1.53171934233736e-15,2.2281361689997e-15,5.65921747420488e-15,1.38523333158324e-15,1.13273392229974e-15,8.29989174596863e-15
0.243,0.0918609815584005,6.93889390390723e-17,-0,1.3099386174497,1.37729536997057,0.368742725813819,0.981753951943016,-0.112718395047518,-0.114530383998588,2.33146835171283e-15,1.66533453693773e-15,4.44089209850063e-16,2.60208521396521e-18,-6.93889390390723e-17,6.24500451351651e-17,2.90086549586623e-15,1.45501602679682e-15,2.25578313235595e-15,5.66246395897474e-15,1.31542778361336e-15,1.0247035709349e-15,9.12099061932152e-15
0.244,0.0918609815584005,2.4980018054066e-16,-0,1.14807898754206,1.21061359706612,0.383797949544198,0.981614311136236,-0.113969652910008,-0.115849902054377,2.33146835171283e-15,1.66533453693773e-15,3.33066907387547e-16,3.46944695195361e-18,-5.55111512312578e-17,6.93889390390723e-17,2.88581456604318e-15,1.43963681211e-15,2.2770115355328e-15,5.65935461493289e-15,1.36398376518997e-15,1.10926643010595e-15,9.13082507490796e-15
0.245,0.0918609815584003,9.71445146547012e-17,-0,1.00260172985987,1.05635930293364,0.394578252556738,0.981552400081775,-0.115076561538394,-0.117017557874647,2.33146835171283e-15,1.66533453693773e-15,3.33066907387547e-16,3.46944695195361e-18,-6.93889390390723e-17,6.93889390390723e-17,2.88611487064132e-15,1.4262479797635e-15,2.29821143323683e-15,5.65942752205163e-15,1.40537961314389e-15,1.0053544840519e-15,9.17329122366245e-15
0.246,0.0918609815584002,1.94289029309402e-16,-0,0.871310967850784,0.910971412065753,0.400640556961807,0.981559072369761,-0.116052008996957,-0.11804318405811,2.33146835171283e-15,1.66533453693773e-15,3.33066907387547e-16,3.46944695195361e-18,-5.55111512312578e-17,8.32667268468867e-17,2.88618160075312e-15,1.42775437000319e-15,2.22613228040484e-15,5.66251565958908e-15,1.49112279454851e-15,9.03986738587817e-16,9.91775501268925e-15
0.247,0.0918609815584004,2.77555756156289e-17,-0,0.750383802550518,0.773130749158265,0.401500645198702,0.981625387339877,-0.116906932315278,-0.118933098985235,2.33146835171283e-15,1.66533453693773e-15,3.33066907387547e-16,1.73472347597681e-18,-5.55111512312578e-17,8.32667268468867e-17,2.88618003678378e-15,1.40726708903906e-15,2.12384523868321e-15,5.66385996196325e-15,1.42094636668191e-15,1.02958398062338e-15,9.61885881486679e-15
0.248,0.0918609815584004,2.22044604925031e-16,-0,0.6385024941037,0.635845400437187,0.396853015451891,0.981743051287506,-0.117649829155542,-0.119689419333087,2.33146835171283e-15,1.66533453693773e-15,3.33066907387547e-16,1.73472347597681e-18,-5.55111512312578e-17,8.32667268468867e-17,2.88618003678378e-15,1.44772376104089e-15,2.33665753646378e-15,5.67380316923608e-15,1.4650972348846e-15,9.7090221611537e-16,9.58628722991355e-15
