xi, x, y, z
4.899999999999999911e-01, 3.004235955380807788e+00, -6.079252835834527691e-01, 0.000000000000000000e+00
4.949999999999999956e-01, 3.034042003944544597e+00, -6.178530146736704864e-01, 0.000000000000000000e+00
5.000000000000000000e-01, 3.063839483706128686e+00, -6.278064353001071574e-01, 0.000000000000000000e+00
5.050000000000000044e-01, 3.093628845736082766e+00, -6.377841253389251452e-01, 0.000000000000000000e+00
5.100000000000000089e-01, 3.123410544434024327e+00, -6.477846661897711522e-01, 0.000000000000000000e+00
5.150000000000000133e-01, 3.153185037332054907e+00, -6.578066406918801068e-01, 0.000000000000000000e+00
5.200000000000000178e-01, 3.182952784898677390e+00, -6.678486330393170745e-01, 0.000000000000000000e+00
5.250000000000000222e-01, 3.212714250343278177e+00, -6.779092286954505608e-01, 0.000000000000000000e+00
5.300000000000000266e-01, 3.242469899421065449e+00, -6.879870143066934007e-01, 0.000000000000000000e+00
5.350000000000000311e-01, 3.272220200238487031e+00, -6.980805776155503128e-01, 0.000000000000000000e+00
5.400000000000000355e-01, 3.301965623059068822e+00, -7.081885073730583846e-01, 0.000000000000000000e+00
5.450000000000000400e-01, 3.331706640109644901e+00, -7.183093932506515733e-01, 0.000000000000000000e+00
5.500000000000000444e-01, 3.361443725386934478e+00, -7.284418257514813089e-01, 0.000000000000000000e+00
5.550000000000000488e-01, 3.391177354464462113e+00, -7.385843961212957831e-01, 0.000000000000000000e+00
5.600000000000000533e-01, 3.420908004299751948e+00, -7.487356962588925802e-01, 0.000000000000000000e+00
5.650000000000000577e-01, 3.450636153041774623e+00, -7.588943186261877250e-01, 0.000000000000000000e+00
5.700000000000000622e-01, 3.480362279838622452e+00, -7.690588561579836391e-01, 0.000000000000000000e+00
5.750000000000000666e-01, 3.510086864645364901e+00, -7.792279021714918485e-01, 0.000000000000000000e+00
5.799999999999999600e-01, 3.539810388032041732e+00, -7.894000502755867954e-01, 0.000000000000000000e+00
5.849999999999999645e-01, 3.569533330991798703e+00, -7.995738942799607285e-01, 0.000000000000000000e+00
5.899999999999999689e-01, 3.599256174749051684e+00, -8.097480281041131711e-01, 0.000000000000000000e+00
5.949999999999999734e-01, 3.628979400567755587e+00, -8.199210456863270657e-01, 0.000000000000000000e+00
5.999999999999999778e-01, 3.658703489559629318e+00, -8.300915408925853001e-01, 0.000000000000000000e+00
6.049999999999999822e-01, 3.688428922492373196e+00, -8.402581074255663918e-01, 0.000000000000000000e+00
6.099999999999999867e-01, 3.718156179597830846e+00, -8.504193387337154464e-01, 0.000000000000000000e+00
6.149999999999999911e-01, 3.747885740380035191e+00, -8.605738279204624419e-01, 0.000000000000000000e+00
6.199999999999999956e-01, 3.777618083423124773e+00, -8.707201676536165946e-01, 0.000000000000000000e+00
6.250000000000000000e-01, 3.807353686199110854e+00, -8.808569500750288439e-01, 0.000000000000000000e+00
6.300000000000000044e-01, 3.837093024875405156e+00, -8.909827667105348903e-01, 0.000000000000000000e+00
6.350000000000000089e-01, 3.866836574122129555e+00, -9.010962083802425138e-01, 0.000000000000000000e+00
6.400000000000000133e-01, 3.896584806919159760e+00, -9.111958651092227912e-01, 0.000000000000000000e+00
6.450000000000000178e-01, 3.926338194362834599e+00, -9.212803260386541737e-01, 0.000000000000000000e+00
6.500000000000000222e-01, 3.956097205472584921e+00, -9.313481793375250062e-01, 0.000000000000000000e+00
6.550000000000000266e-01, 3.985862306996050819e+00, -9.413980121145433255e-01, 0.000000000000000000e+00
6.600000000000000311e-01, 4.015633963215898383e+00, -9.514284103313238594e-01, 0.000000000000000000e+00
6.650000000000000355e-01, 4.045412635754215280e+00, -9.614379587156109963e-01, 0.000000000000000000e+00
6.700000000000000400e-01, 4.075198783377340206e+00, -9.714252406754722013e-01, 0.000000000000000000e+00
6.750000000000000444e-01, 4.104992861800029758e+00, -9.813888382142340605e-01, 0.000000000000000000e+00
6.800000000000000488e-01, 4.134795323489070640e+00, -9.913273318462141326e-01, 0.000000000000000000e+00
6.850000000000000533e-01, 4.164606617466310112e+00, -1.001239300513330432e+00, 0.000000000000000000e+00
6.900000000000000577e-01, 4.194427189111094023e+00, -1.011123321502642280e+00, 0.000000000000000000e+00
6.950000000000000622e-01, 4.224257479962040485e+00, -1.020977970364830734e+00, 0.000000000000000000e+00
7.000000000000000666e-01, 4.254097927518172284e+00, -1.030801820833761262e+00, 0.000000000000000000e+00
7.049999999999999600e-01, 4.283948965039318324e+00, -1.040593444747108798e+00, 0.000000000000000000e+00
7.099999999999999645e-01, 4.313811021345803631e+00, -1.050351411968117210e+00, 0.000000000000000000e+00
7.149999999999999689e-01, 4.343684520617377309e+00, -1.060074290308559597e+00, 0.000000000000000000e+00
7.199999999999999734e-01, 4.373569882191333136e+00, -1.069760645452985992e+00, 0.000000000000000000e+00
7.249999999999999778e-01, 4.403467520359832577e+00, -1.079409040884236948e+00, 0.000000000000000000e+00
7.299999999999999822e-01, 4.433377844166365378e+00, -1.089018037810348671e+00, 0.000000000000000000e+00
7.349999999999999867e-01, 4.463301257201353067e+00, -1.098586195092894569e+00, 0.000000000000000000e+00
7.399999999999999911e-01, 4.493238157396834076e+00, -1.108112069176783621e+00, 0.000000000000000000e+00
7.449999999999999956e-01, 4.523188936820231376e+00, -1.117594214021641719e+00, 0.000000000000000000e+00
7.500000000000000000e-01, 4.553153981467179534e+00, -1.127031181034768403e+00, 0.000000000000000000e+00
7.550000000000000044e-01, 4.583133671053361446e+00, -1.136421519005753167e+00, 0.000000000000000000e+00
7.600000000000000089e-01, 4.613128378805340546e+00, -1.145763774042844574e+00, 0.000000000000000000e+00
7.650000000000000133e-01, 4.643138471250414234e+00, -1.155056489511094187e+00, 0.000000000000000000e+00
7.700000000000000178e-01, 4.673164308005354428e+00, -1.164298205972330802e+00, 0.000000000000000000e+00
7.750000000000000222e-01, 4.703206241564148904e+00, -1.173487461127059595e+00, 0.000000000000000000e+00
7.800000000000000266e-01, 4.733264617084628867e+00, -1.182622789758347892e+00, 0.000000000000000000e+00
7.850000000000000311e-01, 4.763339772173392106e+00, -1.191702723677557030e+00, 0.000000000000000000e+00
7.900000000000000355e-01, 4.793432036672751195e+00, -1.200725791673097120e+00, 0.000000000000000000e+00
7.950000000000000400e-01, 4.823541732439968754e+00, -1.209690519459416302e+00, 0.000000000000000000e+00
8.000000000000000444e-01, 4.853669173132217018e+00, -1.218595429630261462e+00, 0.000000000000000000e+00
8.050000000000000488e-01, 4.883814663986779436e+00, -1.227439041613167969e+00, 0.000000000000000000e+00
8.100000000000000533e-01, 4.913978501600801074e+00, -1.236219871626534461e+00, 0.000000000000000000e+00
8.150000000000000577e-01, 4.944160973709873730e+00, -1.244936432639148105e+00, 0.000000000000000000e+00
8.200000000000000622e-01, 4.974362358965384701e+00, -1.253587234332197431e+00, 0.000000000000000000e+00
